Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",24y 277d,55 (24-1-30 44.55%),46 (0.84),←,
8,"Burns, Ronnie",28y 19d,103 (55-2-46 54.37%),191 (1.85),←,
14,"Clarke, David",20y 321d,36 (17-1-18 48.61%),25 (0.69),←,
11,"Corey, Joel",19y 43d,6 (3-0-3 50.00%),2 (0.33),←,
7,"Graham, Ben",27y 150d,131 (79-1-51 60.69%),38 (0.29),←,
37,"Harley, Tom",22y 257d,34 (19-1-14 57.35%),1 (0.03),33 (18-1-14 56.06%),
32,"Hocking, Garry",32y 175d,258 (143-3-112 56.01%),235 (0.91),←,
3,"Houlihan, Adam",22y 360d,48 (29-1-18 61.46%),63 (1.31),←,
13,"Kilpatrick, Glenn",28y 215d,115 (63-1-51 55.22%),28 (0.24),89 (49-1-39 55.62%),24 (0.27)
1,"King, Steven",22y 130d,87 (45-1-41 52.30%),40 (0.46),←,
31,"Mensch, David",28y 230d,140 (85-1-54 61.07%),158 (1.13),←,
39,"Milburn, Darren",23y 351d,64 (30-0-34 46.88%),38 (0.59),←,
21,"Mooney, Cameron",21y 187d,18 (14-0-4 77.78%),8 (0.44),7 (4-0-3 57.14%),6 (0.86)
20,"Murphy, Justin",24y 342d,92 (51-0-41 55.43%),86 (0.93),1 (1-0-0 100.00%),1 (1.00)
15,"Riccardi, Peter",28y 105d,185 (108-2-75 58.92%),188 (1.02),←,
27,"Sanderson, Brenton",27y 33d,126 (66-2-58 53.17%),27 (0.21),116 (64-2-50 56.03%),22 (0.19)
30,"Scarlett, Matthew",21y 300d,28 (17-0-11 60.71%),3 (0.11),←,
12,"Sholl, Brad",28y 142d,136 (76-2-58 56.62%),38 (0.28),134 (76-2-56 57.46%),38 (0.28)
4,"Snell, Jason",23y 248d,66 (35-0-31 53.03%),60 (0.91),←,
6,"Spriggs, David",20y 66d,22 (12-1-9 56.82%),6 (0.27),←,
19,"White, Mitchell",28y 4d,152 (90-2-60 59.87%),104 (0.68),1 (1-0-0 100.00%),1 (1.00)
40,"Wojcinski, David",20y 195d,15 (8-0-7 53.33%),2 (0.13),←,
Totals,Totals,24y 305d,1917 (1069-22-826 55.76%),1387 (0.72),,
C,"Thompson, Mark",37y 133d,24 (13-1-10 56.25%),,←,
