Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",27y 27d,118 (53-0-65 44.92%),31 (0.26),←,
18,"Bond, Troy",23y 48d,56 (34-0-22 60.71%),40 (0.71),20 (8-0-12 40.00%),14 (0.70)
44,"Caven, Peter",26y 107d,77 (28-0-49 36.36%),38 (0.49),20 (7-0-13 35.00%),17 (0.85)
19,"Chalmers, Brett",23y 130d,42 (15-1-26 36.90%),6 (0.14),←,
14,"Connell, Matthew",24y 28d,38 (12-0-26 31.58%),10 (0.26),35 (10-0-25 28.57%),10 (0.29)
37,"Edwards, Tyson",20y 25d,29 (12-0-17 41.38%),9 (0.31),←,
13,"Ellen, Shane",23y 243d,28 (10-0-18 35.71%),3 (0.11),17 (5-0-12 29.41%),2 (0.12)
45,"Fernee, Ashley",19y 68d,2 (1-0-1 50.00%),,←,
34,"Hart, Ben",22y 53d,107 (48-1-58 45.33%),24 (0.22),←,
2,"Jarman, Andrew",30y 230d,110 (51-1-58 46.82%),92 (0.84),←,
3,"Jarman, Darren",29y 216d,128 (73-0-55 57.03%),168 (1.31),19 (8-0-11 42.11%),46 (2.42)
27,"Liptak, Matthew",26y 123d,103 (49-1-53 48.06%),115 (1.12),←,
8,"McCartney, Jason",22y 170d,69 (32-0-37 46.38%),45 (0.65),31 (12-0-19 38.71%),17 (0.55)
10,"McDermott, Chris",32y 301d,117 (56-1-60 48.29%),25 (0.21),←,
11,"McGuinness, Tony",32y 117d,222 (102-3-117 46.62%),187 (0.84),113 (52-1-60 46.46%),79 (0.70)
23,"McLeod, Andrew",20y 27d,34 (14-0-20 41.18%),37 (1.09),←,
6,"Modra, Tony",27y 183d,85 (35-1-49 41.76%),337 (3.96),←,
32,"Ricciuto, Mark",21y 84d,83 (35-1-47 42.77%),55 (0.66),←,
7,"Smart, Nigel",27y 102d,120 (54-1-65 45.42%),59 (0.49),←,
4,"Tasker, Sean",28y 74d,48 (20-0-28 41.67%),17 (0.35),←,
30,"Vardy, Peter",20y 218d,7 (1-0-6 14.29%),5 (0.71),←,
Totals,Totals,25y 53d,1623 (735-11-877 45.29%),1303 (0.80),,
C,"Shaw, Robert",41y 238d,130 (45-0-85 34.62%),,44 (17-0-27 38.64%),
