Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",5.0,3.0,7.0,12.0,,2.0,,,,1.0,,3.0,1.0,2.0,,6.0,6.0,,1.0,,,,86.0
15,"Anderson, Noah",22.0,,4.0,26.0,1.0,,,3.0,3.0,4.0,5.0,8.0,,,1.0,12.0,9.0,,,3.0,,,83.0
10,"Ballard, Charlie",10.0,5.0,2.0,12.0,,,,3.0,4.0,1.0,,7.0,2.0,2.0,,4.0,9.0,1.0,,5.0,,,87.0
35,"Budarick, Connor",16.0,8.0,2.0,18.0,,,,2.0,3.0,2.0,1.0,4.0,,1.0,,2.0,10.0,1.0,,3.0,,,89.0
30,"Casboult, Levi",5.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,,,1.0,4.0,2.0,1.0,,5.0,2.0,1.0,1.0,,,,85.0
1,"Chol, Mabior",8.0,4.0,2.0,10.0,4.0,2.0,2.0,4.0,,,,,,,3.0,8.0,3.0,4.0,2.0,3.0,,,83.0
25,"Collins, Sam",9.0,7.0,5.0,14.0,,,,2.0,8.0,,1.0,5.0,1.0,2.0,,8.0,9.0,1.0,,6.0,,,100.0
4,"Ellis, Brandon",16.0,7.0,5.0,21.0,,,,1.0,3.0,2.0,4.0,4.0,,1.0,,9.0,11.0,,,3.0,,1.0,89.0
50,"Farrar, Jy",6.0,2.0,7.0,13.0,,,,1.0,1.0,2.0,,2.0,,1.0,,6.0,6.0,,,2.0,1.0,,68.0
8,"Fiorini, Brayden",9.0,1.0,6.0,15.0,1.0,,,3.0,3.0,2.0,2.0,5.0,,,,6.0,7.0,1.0,1.0,5.0,,,74.0
7,"Holman, Nick",8.0,,12.0,20.0,,,,10.0,1.0,1.0,1.0,8.0,2.0,1.0,,14.0,8.0,,,2.0,,,73.0
40,"Jeffrey, Joel",5.0,1.0,2.0,7.0,,,,2.0,,2.0,,2.0,,,,5.0,3.0,,,,,,61.0
23,"Lemmens, Sean",14.0,10.0,3.0,17.0,,,,3.0,10.0,1.0,,6.0,,2.0,,3.0,14.0,,,4.0,3.0,,80.0
44,"Macpherson, Darcy",,,,,,,,,,,,,,,,,,,,,,,
11,"Miller, Touk",22.0,2.0,12.0,34.0,,,,8.0,8.0,6.0,10.0,8.0,3.0,1.0,2.0,17.0,16.0,,,,,1.0,87.0
27,"Powell, Wil",15.0,2.0,6.0,21.0,,,,3.0,5.0,1.0,,2.0,2.0,1.0,,6.0,11.0,,,3.0,,1.0,82.0
22,"Rankine, Izak",9.0,1.0,9.0,18.0,,2.0,,4.0,,1.0,2.0,3.0,4.0,2.0,,15.0,5.0,,,1.0,,2.0,89.0
41,"Rosas, Malcolm",6.0,1.0,5.0,11.0,,1.0,,4.0,1.0,1.0,,,,,,7.0,6.0,,,2.0,,,68.0
18,"Rowell, Matt",12.0,,6.0,18.0,,,,8.0,3.0,2.0,9.0,4.0,1.0,2.0,,15.0,2.0,,,1.0,,,84.0
24,"Swallow, David",6.0,,6.0,12.0,1.0,,,8.0,1.0,5.0,6.0,1.0,1.0,1.0,,12.0,4.0,,,4.0,,,70.0
16,"Thompson, Rory",3.0,2.0,2.0,5.0,,,,3.0,,,,4.0,,2.0,,3.0,3.0,,,14.0,,,94.0
14,"Weller, Lachie",11.0,3.0,3.0,14.0,,1.0,,3.0,6.0,1.0,2.0,4.0,,1.0,,5.0,8.0,,,4.0,1.0,,84.0
28,"Witts, Jarrod",8.0,2.0,2.0,10.0,1.0,,29.0,9.0,,,2.0,3.0,1.0,1.0,,6.0,3.0,,,7.0,,,86.0
Totals,Totals,225.0,62.0,110.0,335.0,10.0,9.0,33.0,85.0,60.0,35.0,46.0,87.0,20.0,24.0,6.0,174.0,155.0,9.0,5.0,72.0,5.0,5.0,
Opposition,Opposition,211.0,70.0,165.0,376.0,4.0,9.0,46.0,93.0,26.0,65.0,30.0,72.0,24.0,20.0,,157.0,211.0,3.0,3.0,60.0,3.0,1.0,
