North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 78d,74 (36-1-37 49.32%),55 (0.74),←,
4,"Anthony, Liam",25y 287d,54 (24-1-29 45.37%),26 (0.48),←,
18,"Atley, Shaun",20y 283d,51 (25-0-26 49.02%),7 (0.14),←,
3,"Bastinac, Ryan",22y 1d,69 (36-0-33 52.17%),26 (0.38),←,
35,"Black, Aaron",22y 206d,12 (6-0-6 50.00%),22 (1.83),←,
11,"Firrito, Michael",29y 208d,205 (100-2-103 49.27%),28 (0.14),←,
43,"Gibson, Sam",27y 27d,25 (14-0-11 56.00%),12 (0.48),←,
22,"Goldstein, Todd",24y 357d,91 (45-1-45 50.00%),41 (0.45),←,
24,"Greenwood, Levi",24y 124d,47 (23-1-23 50.00%),9 (0.19),←,
17,"Grima, Nathan",27y 322d,66 (33-1-32 50.76%),,←,
6,"Hansen, Lachlan",24y 310d,89 (42-1-46 47.75%),74 (0.83),←,
29,"Harvey, Brent",35y 40d,352 (189-3-160 54.12%),419 (1.19),←,
26,"Hine, Taylor",21y 150d,16 (5-0-11 31.25%),1 (0.06),7 (3-0-4 42.86%),
34,"Macmillan, Jamie",21y 273d,48 (26-0-22 54.17%),19 (0.40),←,
2,"McKenzie, Brad",20y 25d,3 (0-0-3 0.00%),,←,
41,"Mullett, Aaron",21y 120d,21 (10-0-11 47.62%),8 (0.38),←,
20,"Petrie, Drew",30y 251d,234 (111-3-120 48.08%),286 (1.22),←,
9,"Swallow, Andrew",26y 21d,141 (65-1-75 46.45%),67 (0.48),←,
12,"Thomas, Lindsay",25y 115d,122 (55-2-65 45.90%),186 (1.52),←,
16,"Thompson, Scott",27y 45d,105 (45-2-58 43.81%),5 (0.05),←,
8,"Wells, Daniel",28y 140d,202 (101-2-99 50.50%),124 (0.61),←,
19,"Wright, Sam",22y 343d,64 (31-0-33 48.44%),50 (0.78),←,
Totals,Totals,25y 86d,2091 (1022-21-1048 48.88%),1465 (0.70),,
C,"Scott, Brad",37y 51d,79 (39-0-40 49.37%),,←,
