Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Dyson, Kevin",28y 30d,62 (33-0-29 53.23%),25 (0.40),←,
20,"Febey, Matthew",25y 288d,60 (30-0-30 50.00%),21 (0.35),←,
21,"Febey, Steven",25y 288d,143 (79-0-64 55.24%),21 (0.15),←,
22,"Hilton, Jeff",23y 7d,35 (21-0-14 60.00%),23 (0.66),29 (17-0-12 58.62%),17 (0.59)
15,"Hopgood, Paul",21y 317d,28 (18-0-10 64.29%),2 (0.07),←,
16,"Lovell, Andy",24y 310d,109 (54-1-54 50.00%),125 (1.15),←,
6,"Lovett, Glenn",25y 315d,85 (39-0-46 45.88%),55 (0.65),←,
3,"Lyon, Garry",27y 263d,180 (104-1-75 58.06%),316 (1.76),←,
28,"Molloy, Glenn",23y 263d,11 (6-0-5 54.55%),4 (0.36),←,
9,"Neitz, David",20y 132d,54 (27-0-27 50.00%),29 (0.54),←,
4,"Obst, Andrew",30y 288d,97 (55-0-42 56.70%),47 (0.48),←,
19,"Prymke, Paul",24y 177d,33 (16-0-17 48.48%),2 (0.06),←,
41,"Rohde, Peter",30y 196d,161 (96-1-64 59.94%),28 (0.17),115 (62-1-52 54.35%),22 (0.19)
5,"Schwarz, David",22y 314d,64 (28-1-35 44.53%),95 (1.48),←,
10,"Seecamp, Marcus",22y 311d,61 (22-0-39 36.07%),12 (0.20),10 (4-0-6 40.00%),2 (0.20)
29,"Smith, Shaun",25y 346d,57 (31-1-25 55.26%),61 (1.07),10 (4-0-6 40.00%),23 (2.30)
11,"Stynes, Jim",29y 41d,188 (106-1-81 56.65%),113 (0.60),←,
2,"Tingay, Stephen",24y 294d,111 (61-0-50 54.95%),50 (0.45),←,
12,"Viney, Todd",29y 65d,151 (79-1-71 52.65%),60 (0.40),←,
27,"Wight, Sean",31y 80d,139 (76-0-63 54.68%),63 (0.45),←,
8,"Yeats, Graeme",30y 255d,179 (97-1-81 54.47%),45 (0.25),←,
Totals,Totals,26y 62d,2008 (1078-8-922 53.69%),1197 (0.60),,
C,"Balme, Neil",43y 139d,55 (28-0-27 50.91%),,←,
