Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",19y 58d,4 (3-0-1 75.00%),1 (0.25),←,
16,"Brown, Luke",28y 201d,170 (91-1-78 53.82%),13 (0.08),←,
41,"Butts, Jordon",21y 101d,6 (4-0-2 66.67%),,←,
39,"Doedee, Tom",24y 41d,34 (14-0-20 41.18%),2 (0.06),←,
32,"Fogarty, Darcy",21y 198d,25 (9-0-16 36.00%),29 (1.16),←,
22,"Frampton, Billy",24y 142d,12 (5-0-7 41.67%),11 (0.92),9 (4-0-5 44.44%),7 (0.78)
17,"Hamill, Will",20y 145d,12 (3-0-9 25.00%),,←,
2,"Keays, Ben",24y 47d,50 (12-0-38 24.00%),16 (0.32),20 (6-0-14 30.00%),5 (0.25)
8,"Kelly, Jake",26y 80d,93 (47-1-45 51.08%),1 (0.01),←,
29,"Laird, Rory",27y 103d,164 (90-1-73 55.18%),15 (0.09),←,
27,"Lynch, Tom",30y 208d,156 (88-1-67 56.73%),196 (1.26),150 (84-1-65 56.33%),192 (1.28)
14,"Mackay, David",32y 260d,232 (132-1-99 57.11%),62 (0.27),←,
23,"McAdam, Shane",25y 318d,17 (6-0-11 35.29%),22 (1.29),←,
25,"McHenry, Ned",20y 272d,12 (3-0-9 25.00%),3 (0.25),←,
36,"McPherson, Andrew",21y 295d,13 (5-0-8 38.46%),,←,
4,"Murphy, Lachlan",22y 128d,48 (21-0-27 43.75%),40 (0.83),←,
43,"OBrien, Reilly",25y 234d,41 (17-0-24 41.46%),4 (0.10),←,
31,"Rowe, James",21y 206d,4 (3-0-1 75.00%),5 (1.25),←,
26,"Schoenberg, Harry",20y 49d,12 (6-0-6 50.00%),7 (0.58),←,
11,"Seedsman, Paul",29y 79d,114 (59-1-54 52.19%),55 (0.48),65 (32-1-32 50.00%),38 (0.58)
38,"Sholl, Lachlan",21y 35d,12 (6-0-6 50.00%),3 (0.25),←,
33,"Smith, Brodie",29y 87d,187 (105-1-81 56.42%),62 (0.33),←,
13,"Walker, Taylor",30y 351d,207 (111-1-95 53.86%),461 (2.23),←,
Totals,Totals,24y 269d,1625 (840-8-777 51.69%),1008 (0.62),,
C,"Nicks, Matthew",45y 333d,21 (6-0-15 28.57%),,←,
