North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 104d,197 (107-1-89 54.57%),250 (1.27),←,
11,"Archer, Glenn",24y 167d,117 (73-0-44 62.39%),82 (0.70),←,
26,"Bell, Peter",21y 190d,48 (30-0-18 62.50%),48 (1.00),46 (30-0-16 65.22%),46 (1.00)
12,"Blakey, John",31y 45d,247 (122-0-125 49.39%),75 (0.30),112 (70-0-42 62.50%),37 (0.33)
18,"Carey, Wayne",26y 103d,160 (95-0-65 59.38%),407 (2.54),←,
9,"Chandler, Brett",22y 58d,50 (14-0-36 28.00%),6 (0.12),22 (13-0-9 59.09%),4 (0.18)
27,"Crocker, Darren",30y 165d,156 (80-1-75 51.60%),111 (0.71),←,
17,"Freeborn, Glenn",24y 213d,44 (29-0-15 65.91%),20 (0.45),←,
34,"King, David",25y 184d,87 (55-0-32 63.22%),25 (0.29),←,
35,"Longmire, John",26y 250d,178 (91-1-86 51.40%),504 (2.83),←,
4,"Martyn, Mick",29y 7d,199 (111-1-87 56.03%),14 (0.07),←,
31,"McKernan, Corey",23y 262d,91 (61-0-30 67.03%),92 (1.01),←,
13,"Pike, Martin",24y 297d,82 (25-0-57 30.49%),46 (0.56),22 (13-0-9 59.09%),6 (0.27)
22,"Roberts, Mark",32y 71d,184 (92-0-92 50.00%),155 (0.84),107 (66-0-41 61.68%),136 (1.27)
3,"Rock, Anthony",26y 343d,157 (94-0-63 59.87%),130 (0.83),←,
2,"Schwass, Wayne",28y 284d,184 (101-0-83 54.89%),97 (0.53),←,
8,"Scott, Robert",28y 190d,204 (122-1-81 60.05%),208 (1.02),72 (47-0-25 65.28%),44 (0.61)
24,"Sholl, Craig",29y 251d,174 (100-0-74 57.47%),92 (0.53),←,
37,"Simpson, Adam",21y 203d,44 (32-0-12 72.73%),21 (0.48),←,
10,"Stevens, Anthony",26y 67d,154 (91-0-63 59.09%),77 (0.50),←,
38,"Stevens, Danny",20y 301d,8 (5-0-3 62.50%),5 (0.63),←,
Totals,Totals,26y 144d,2765 (1530-5-1230 55.33%),2465 (0.89),,
C,"Pagan, Denis",49y 348d,118 (75-0-43 63.56%),,←,
