Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",4,,1,5,,,13.0,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,4.0,,,1.0,,,
7,"Black, Heath",8,1,7,15,,1.0,,3.0,,5.0,2.0,,,,,8.0,7.0,,,,1.0,,
40,"Bolton, Darren",6,2,6,12,,,,,,2.0,4.0,2.0,1.0,1.0,,5.0,8.0,,,,,,
32,"Bond, Chris",9,1,2,11,,,,1.0,,3.0,3.0,2.0,1.0,2.0,,4.0,7.0,,,1.0,,,
24,"Burton, Matthew",4,5,12,16,,,15.0,1.0,1.0,1.0,3.0,5.0,1.0,,,6.0,11.0,1.0,,3.0,,,
42,"Callaghan, Craig",15,5,9,24,2,,,2.0,3.0,3.0,6.0,3.0,,1.0,,8.0,15.0,,1.0,2.0,,,
31,"Clement, James",9,4,7,16,,,,,7.0,,,3.0,,2.0,,7.0,9.0,1.0,,,,,
12,"Dodd, Brad",2,,4,6,,,,,,1.0,1.0,,,1.0,,1.0,4.0,,,,,,
2,"Fletcher, Adrian",9,4,8,17,,,,6.0,,2.0,5.0,,3.0,4.0,,11.0,6.0,1.0,,1.0,,,
35,"Gale, Mark",16,3,7,23,1,,,1.0,6.0,4.0,2.0,5.0,2.0,1.0,,7.0,16.0,,,2.0,2.0,,
3,"Harding, Greg",12,9,11,23,,,,1.0,3.0,2.0,,,1.0,1.0,,2.0,21.0,,,1.0,,,
17,"Holland, Brodie",3,1,3,6,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,4.0,2.0,,,,,,
11,"Kickett, Dale",14,7,9,23,,,,3.0,5.0,1.0,1.0,2.0,1.0,,,6.0,17.0,,,1.0,2.0,,
6,"Modra, Tony",8,4,3,11,3,2.0,,1.0,,,,1.0,3.0,2.0,,10.0,3.0,4.0,4.0,1.0,,,
25,"Norrish, Jason",11,6,8,19,1,,,3.0,2.0,4.0,3.0,,2.0,1.0,,5.0,14.0,,,,,,
5,"Parker, Daniel",3,2,4,7,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,4.0,3.0,1.0,,2.0,,,
23,"Parker, Shane",8,1,4,12,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,1.0,,,1.0,,
36,"Prescott, Ashley",20,6,4,24,,,,1.0,2.0,4.0,1.0,2.0,2.0,1.0,,7.0,16.0,,,,1.0,,
13,"Taylor, Garth",5,2,2,7,2,2.0,,,,,,1.0,2.0,,,3.0,2.0,,1.0,,,,
26,"Waterhouse, Clive",10,4,3,13,1,1.0,,,,5.0,,3.0,,1.0,,6.0,8.0,1.0,1.0,,,,
4,"Wills, Andrew",5,4,5,10,1,,,1.0,1.0,2.0,1.0,,,1.0,,4.0,7.0,,,,1.0,,
29,"Wira, Brad",20,6,9,29,,,,,11.0,3.0,2.0,1.0,2.0,,,11.0,19.0,1.0,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,77,128,329,11,12.0,29.0,27.0,43.0,49.0,37.0,34.0,25.0,23.0,,124.0,204.0,11.0,7.0,16.0,9.0,,
Opposition,Opposition,219,58,129,348,16,16.0,37.0,26.0,32.0,65.0,49.0,19.0,23.0,25.0,6.0,165.0,177.0,12.0,10.0,20.0,7.0,,
