Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 363d,104 (42-0-62 40.38%),52 (0.50),←,
5,"Broadbent, Matthew",21y 363d,50 (14-0-36 28.00%),22 (0.44),←,
27,"Carlile, Alipate",25y 90d,107 (41-0-66 38.32%),4 (0.04),←,
1,"Cassisi, Domenic",29y 311d,198 (99-1-98 50.25%),73 (0.37),←,
30,"Chaplin, Troy",26y 157d,139 (55-1-83 39.93%),10 (0.07),←,
18,"Cornes, Kane",29y 206d,240 (121-1-118 50.63%),86 (0.36),←,
7,"Ebert, Brad",22y 118d,93 (33-0-60 35.48%),45 (0.48),17 (5-0-12 29.41%),12 (0.71)
33,"Ebert, Brett",28y 254d,161 (72-1-88 45.03%),231 (1.43),←,
42,"Jonas, Tom",21y 202d,9 (2-0-7 22.22%),,←,
23,"Lobbe, Matthew",23y 168d,18 (4-0-14 22.22%),4 (0.22),←,
44,"Logan, Tom",27y 27d,100 (32-0-68 32.00%),22 (0.22),97 (32-0-65 32.99%),22 (0.23)
35,"McCarthy, John",22y 253d,34 (16-0-18 47.06%),15 (0.44),16 (4-0-12 25.00%),5 (0.31)
26,"Moore, Andrew",21y 60d,21 (9-0-12 42.86%),4 (0.19),←,
6,"Pearce, Danyle",26y 113d,149 (59-0-90 39.60%),74 (0.50),←,
31,"Pfeiffer, Darren",24y 305d,19 (6-0-13 31.58%),6 (0.32),12 (3-0-9 25.00%),2 (0.17)
43,"Stewart, Daniel",23y 273d,33 (7-0-26 21.21%),31 (0.94),←,
14,"Stewart, Paul",25y 19d,61 (21-0-40 34.43%),21 (0.34),←,
21,"Thomas, Matt",25y 153d,78 (25-0-53 32.05%),25 (0.32),←,
12,"Trengove, Jackson",21y 270d,56 (14-0-42 25.00%),6 (0.11),←,
39,"Westhoff, Justin",25y 302d,106 (41-0-65 38.68%),139 (1.31),←,
20,"Wingard, Chad",19y,15 (5-0-10 33.33%),6 (0.40),←,
40,"Young, Aaron",19y 236d,8 (1-0-7 12.50%),2 (0.25),←,
Totals,Totals,24y 126d,1799 (719-4-1076 39.97%),878 (0.49),,
C,"Primus, Matthew",37y 199d,46 (13-0-33 28.26%),,←,
