Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",7,5,10,17,1,,,8.0,,3.0,,1.0,,,,5.0,12.0,1.0,1.0,2.0,,1.0,88.0
26,"Bonner, Riley",10,4,6,16,,,,1.0,3.0,,1.0,2.0,2.0,2.0,,5.0,12.0,,,,,,77.0
33,"Byrne-Jones, Darcy",8,4,2,10,,,,1.0,4.0,,2.0,1.0,1.0,1.0,,5.0,5.0,,,2.0,,,80.0
17,"Clurey, Tom",6,4,4,10,,,,8.0,3.0,,,,1.0,,,2.0,7.0,,,7.0,,,92.0
22,"Dixon, Charlie",5,3,4,9,1,1.0,8.0,5.0,,1.0,1.0,1.0,2.0,1.0,,10.0,,3.0,1.0,3.0,,1.0,95.0
7,"Ebert, Brad",13,5,5,18,2,,,3.0,2.0,4.0,2.0,2.0,1.0,1.0,,7.0,9.0,,1.0,3.0,,1.0,73.0
9,"Gray, Robbie",5,3,10,15,2,1.0,,3.0,2.0,,3.0,4.0,2.0,3.0,,10.0,7.0,,,4.0,,,96.0
46,"Gray, Sam",4,1,8,12,1,,,2.0,,1.0,,,2.0,,,6.0,7.0,,,2.0,,,74.0
43,"Houston, Dan",12,4,3,15,,,,6.0,7.0,2.0,1.0,,,,,7.0,6.0,,,,,,82.0
32,"Howard, Dougal",9,5,2,11,,,,3.0,4.0,,,3.0,,,,6.0,6.0,1.0,,14.0,,,88.0
42,"Jonas, Tom",15,11,5,20,,,,3.0,5.0,,1.0,1.0,3.0,,2.0,8.0,12.0,1.0,,12.0,,,97.0
13,"Marshall, Todd",5,3,4,9,,1.0,,3.0,,3.0,,,2.0,,,5.0,5.0,,,1.0,,,62.0
6,"Motlop, Steven",10,5,5,15,,,,5.0,1.0,4.0,1.0,3.0,,2.0,,3.0,12.0,,,,3.0,2.0,74.0
29,"Pittard, Jasper",13,,7,20,,,,2.0,6.0,3.0,,4.0,2.0,,,6.0,10.0,,,6.0,,,84.0
21,"Polec, Jared",15,4,8,23,,,,5.0,7.0,3.0,1.0,3.0,,2.0,,7.0,18.0,,,2.0,1.0,1.0,88.0
2,"Powell-Pepper, Sam",4,2,11,15,,,,17.0,,,3.0,4.0,1.0,3.0,,7.0,10.0,,,1.0,,,82.0
11,"Rockliff, Tom",14,4,6,20,,,,2.0,4.0,1.0,4.0,4.0,2.0,1.0,,9.0,12.0,,,1.0,,,59.0
4,"Ryder, Paddy",6,4,4,10,,,40.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,,9.0,1.0,3.0,1.0,5.0,,,80.0
48,"Thomas, Lindsay",7,2,4,11,1,1.0,,5.0,1.0,4.0,,3.0,,2.0,,5.0,7.0,,2.0,3.0,,1.0,75.0
39,"Westhoff, Justin",10,5,2,12,2,2.0,9.0,6.0,2.0,2.0,2.0,,1.0,,,7.0,6.0,3.0,2.0,5.0,,,92.0
16,"Wines, Ollie",16,4,13,29,,2.0,,5.0,1.0,5.0,8.0,5.0,3.0,3.0,1.0,18.0,9.0,3.0,1.0,,,,80.0
20,"Wingard, Chad",9,1,10,19,1,,,4.0,1.0,2.0,4.0,2.0,4.0,1.0,,11.0,8.0,,1.0,2.0,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,83,133,336,11,9.0,57.0,99.0,56.0,39.0,38.0,45.0,30.0,24.0,3.0,158.0,181.0,15.0,10.0,75.0,5.0,7.0,
Opposition,Opposition,188,52,169,357,9,11.0,54.0,89.0,24.0,69.0,54.0,66.0,24.0,30.0,3.0,177.0,175.0,14.0,7.0,42.0,1.0,5.0,
