Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
15,"Abraham, Winston",24y 264d,75 (45-0-30 60.00%),118 (1.57),37 (27-0-10 72.97%),63 (1.70)
11,"Archer, Glenn",26y 88d,149 (97-0-52 65.10%),97 (0.65),←,
26,"Bell, Peter",23y 111d,87 (58-0-29 66.67%),83 (0.95),85 (58-0-27 68.24%),81 (0.95)
12,"Blakey, John",32y 331d,286 (150-0-136 52.45%),94 (0.33),151 (98-0-53 64.90%),56 (0.37)
18,"Carey, Wayne",28y 24d,194 (119-0-75 61.34%),513 (2.64),←,
23,"Clayton, Shane",20y 239d,30 (11-0-19 36.67%),6 (0.20),12 (9-0-3 75.00%),5 (0.42)
3,"Dhurrkay, Gary",25y 108d,60 (26-0-34 43.33%),52 (0.87),9 (6-0-3 66.67%),6 (0.67)
6,"Grant, Shannon",22y 62d,95 (59-1-35 62.63%),97 (1.02),37 (27-0-10 72.97%),59 (1.59)
29,"Harvey, Brent",21y 37d,53 (37-0-16 69.81%),56 (1.06),←,
34,"King, David",27y 105d,119 (79-0-40 66.39%),38 (0.32),←,
42,"Kingsley, Kent",20y 267d,3 (3-0-0 100.00%),6 (2.00),←,
4,"Martyn, Mick",30y 293d,233 (137-1-95 59.01%),14 (0.06),←,
5,"McCartney, Jason",25y 98d,109 (58-0-51 53.21%),49 (0.45),34 (24-0-10 70.59%),1 (0.03)
31,"McKernan, Corey",25y 183d,126 (87-0-39 69.05%),133 (1.06),←,
19,"Mooney, Cameron",19y 267d,2 (2-0-0 100.00%),,←,
28,"Pickett, Byron",21y 313d,38 (27-0-11 71.05%),,←,
13,"Pike, Martin",26y 218d,115 (51-0-64 44.35%),53 (0.46),55 (39-0-16 70.91%),13 (0.24)
8,"Scott, Robert",30y 111d,236 (144-1-91 61.23%),216 (0.92),104 (69-0-35 66.35%),52 (0.50)
24,"Sholl, Craig",31y 172d,210 (125-0-85 59.52%),141 (0.67),←,
7,"Simpson, Adam",23y 124d,77 (56-0-21 72.73%),35 (0.45),←,
10,"Stevens, Anthony",27y 353d,193 (119-0-74 61.66%),90 (0.47),←,
30,"Welsh, Scott",20y 195d,25 (16-0-9 64.00%),19 (0.76),←,
Totals,Totals,25y 97d,2515 (1506-3-1006 59.88%),1910 (0.76),,
C,"Pagan, Denis",51y 269d,157 (103-0-54 65.61%),,←,
