Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",13,3,7,20,,,,1.0,2.0,4.0,1.0,5.0,1.0,1.0,,8.0,12.0,,,1.0,,1.0,84.0
36,"Blanck, James",3,2,1,4,,,,2.0,,1.0,,1.0,,,,2.0,2.0,,,8.0,,,89.0
16,"Bramble, Lachlan",7,2,7,14,,1.0,,,2.0,2.0,1.0,4.0,,1.0,,2.0,13.0,,,1.0,,,67.0
22 ↓,"Breust, Luke",4,2,7,11,1,,,2.0,1.0,3.0,,1.0,,,,5.0,6.0,,,,,,45.0
33,"Brockman, Tyler",4,6,13,17,,1.0,,3.0,1.0,1.0,,,,,,5.0,12.0,1.0,1.0,1.0,3.0,,70.0
30,"Butler, Sam",4,1,3,7,2,,,1.0,,2.0,,,1.0,,,3.0,4.0,,,,,,80.0
12,"Day, Will",13,8,14,27,,,,2.0,1.0,5.0,6.0,4.0,2.0,1.0,2.0,15.0,13.0,1.0,,3.0,,,85.0
15,"Hardwick, Blake",16,9,6,22,,,,1.0,4.0,1.0,,4.0,,,,4.0,16.0,,,2.0,2.0,,88.0
4,"Impey, Jarman",15,12,13,28,,,,5.0,4.0,3.0,1.0,2.0,,1.0,,3.0,25.0,,,1.0,1.0,,82.0
23,"Koschitzke, Jacob",4,3,2,6,3,,,1.0,,1.0,,1.0,1.0,,,4.0,2.0,3.0,2.0,1.0,,,77.0
2,"Lewis, Mitch",9,6,2,11,4,1.0,,3.0,,1.0,,4.0,,1.0,1.0,4.0,7.0,1.0,4.0,1.0,,,90.0
31,"Macdonald, Connor",13,3,15,28,2,,,1.0,1.0,4.0,1.0,3.0,,1.0,,6.0,22.0,,1.0,,,3.0,83.0
28 ↑,"Mackenzie, Cam",5,4,7,12,,,,,,5.0,1.0,3.0,,2.0,,4.0,11.0,,,,,2.0,40.0
17,"Meek, Lloyd",3,4,11,14,1,,18.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,7.0,8.0,2.0,,3.0,,1.0,76.0
40,"Mitchell, Seamus",9,4,12,21,,,,,2.0,2.0,,1.0,1.0,,,5.0,16.0,,,1.0,2.0,,78.0
13,"Moore, Dylan",12,5,13,25,2,2.0,,4.0,2.0,4.0,1.0,3.0,2.0,1.0,,7.0,19.0,,1.0,,,,89.0
11,"Nash, Conor",11,6,14,25,,,,6.0,1.0,3.0,,2.0,2.0,1.0,,6.0,19.0,,,1.0,,,80.0
3,"Newcombe, Jai",14,5,14,28,,,,4.0,1.0,9.0,5.0,5.0,,3.0,3.0,12.0,18.0,,,1.0,,3.0,78.0
7,"Reeves, Ned",1,1,6,7,,,18.0,5.0,,,1.0,3.0,,2.0,,5.0,3.0,1.0,,3.0,,,72.0
14,"Scrimshaw, Jack",9,6,10,19,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,5.0,12.0,1.0,,2.0,3.0,,78.0
6,"Sicily, James",23,12,9,32,,,,1.0,7.0,,,3.0,3.0,,,11.0,19.0,2.0,,8.0,,,97.0
37,"Weddle, Josh",9,5,9,18,,,,,2.0,4.0,,1.0,1.0,,,6.0,12.0,,,1.0,1.0,,88.0
5,"Worpel, James",14,1,16,30,,,,3.0,,4.0,5.0,7.0,,3.0,,8.0,22.0,,1.0,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,110,211,426,15,8.0,36.0,50.0,34.0,62.0,27.0,60.0,16.0,20.0,6.0,137.0,293.0,12.0,10.0,40.0,12.0,10.0,
Opposition,Opposition,208,90,116,324,11,7.0,30.0,71.0,46.0,45.0,47.0,50.0,20.0,16.0,,124.0,190.0,11.0,12.0,40.0,3.0,8.0,
