Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",10,6,5,15,,,1.0,1.0,2.0,3.0,,,1.0,,,4.0,12.0,,,3.0,1.0,,90.0
8,"Burgoyne, Shaun",7,1,6,13,,,,7.0,,,7.0,5.0,,2.0,,8.0,5.0,,,1.0,1.0,1.0,94.0
25,"Cassisi, Domenic",7,4,8,15,1,,,6.0,1.0,3.0,2.0,4.0,1.0,2.0,,4.0,13.0,,,1.0,1.0,,82.0
30,"Chaplin, Troy",6,6,13,19,,,,,6.0,1.0,,,,,,6.0,13.0,,,2.0,4.0,,92.0
35,"Cornes, Chad",15,5,6,21,,,1.0,,3.0,2.0,4.0,,1.0,,,6.0,13.0,1.0,,4.0,,,100.0
18,"Cornes, Kane",13,8,15,28,1,,,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,7.0,19.0,,1.0,1.0,1.0,,84.0
17,"Dew, Stuart",8,4,5,13,1,1.0,,3.0,,3.0,1.0,2.0,,2.0,,3.0,7.0,,,3.0,1.0,,84.0
33,"Ebert, Brett",7,4,2,9,1,3.0,,1.0,,,1.0,1.0,,1.0,,4.0,4.0,1.0,3.0,2.0,,,89.0
5,"Lade, Brendon",13,11,7,20,,,28.0,1.0,2.0,2.0,3.0,1.0,,,,2.0,16.0,,,6.0,2.0,,96.0
44,"Logan, Tom",1,1,5,6,,,,3.0,,1.0,,1.0,1.0,,,2.0,6.0,,,,2.0,,56.0
34,"Lonie, Nathan",17,6,7,24,,,,2.0,4.0,6.0,1.0,,,,,2.0,22.0,,,2.0,8.0,,99.0
22,"Mahoney, Josh",9,5,3,12,1,1.0,,1.0,1.0,4.0,1.0,2.0,,1.0,,4.0,8.0,2.0,1.0,,,1.0,93.0
16,"Pearce, Danyle",12,4,9,21,,1.0,,1.0,2.0,7.0,2.0,2.0,,,,6.0,15.0,,,3.0,3.0,2.0,88.0
36,"Pettigrew, Michael",4,2,1,5,,1.0,1.0,1.0,1.0,,,,,,,2.0,3.0,1.0,2.0,2.0,,,66.0
39,"Surjan, Jacob",6,3,7,13,,,,7.0,2.0,,,,,,,4.0,9.0,,,3.0,,,78.0
23,"Symes, Brad",8,4,7,15,,,,3.0,4.0,,,2.0,,1.0,,3.0,11.0,,,4.0,1.0,,70.0
32,"Thomas, Matt",3,,6,9,,,,4.0,1.0,3.0,,1.0,2.0,1.0,,4.0,5.0,,,,,,62.0
6,"Thomson, Adam",4,4,4,8,,,,2.0,,3.0,,4.0,,3.0,,3.0,6.0,,,2.0,,,50.0
28,"Thurstans, Toby",2,3,7,9,,,2.0,3.0,,3.0,,1.0,,,,2.0,7.0,,,,2.0,,61.0
2,"Wakelin, Darryl",4,,8,12,,,,1.0,1.0,1.0,1.0,1.0,,,,5.0,7.0,,,1.0,1.0,,100.0
24,"White, Damon",11,9,2,13,4,1.0,,1.0,,1.0,,2.0,1.0,2.0,,3.0,10.0,1.0,5.0,1.0,,,73.0
21,"Wilson, Michael",10,6,4,14,,1.0,,1.0,2.0,2.0,,,1.0,,,2.0,12.0,,1.0,8.0,2.0,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,96,137,314,9,11.0,33.0,51.0,34.0,46.0,25.0,34.0,9.0,17.0,1.0,86.0,223.0,6.0,13.0,49.0,30.0,4.0,
Opposition,Opposition,214,126,178,392,12,12.0,22.0,52.0,42.0,47.0,34.0,33.0,17.0,9.0,5.0,105.0,293.0,9.0,20.0,56.0,18.0,8.0,
