Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",21y 312d,42 (28-0-14 66.67%),27 (0.64),8 (4-0-4 50.00%),7 (0.88)
3,"Breuer, Shayne",24y 249d,79 (50-1-28 63.92%),88 (1.11),8 (4-0-4 50.00%),11 (1.38)
21,"Brown, David",27y 230d,77 (35-1-41 46.10%),61 (0.79),8 (4-0-4 50.00%),6 (0.75)
26,"Burgoyne, Peter",19y 108d,8 (4-0-4 50.00%),7 (0.88),←,
36,"Carter, Stephen",23y 101d,5 (2-0-3 40.00%),,←,
19,"Dickie, Donald",25y 9d,8 (4-0-4 50.00%),3 (0.38),←,
25,"Eagleton, Nathan",18y 188d,4 (2-0-2 50.00%),,←,
10,"Francou, Josh",22y 283d,8 (4-0-4 50.00%),6 (0.75),←,
39,"Heuskes, Adam",21y 58d,57 (29-0-28 50.88%),6 (0.11),8 (4-0-4 50.00%),
38,"James, Roger",21y 208d,4 (2-0-2 50.00%),,←,
29,"Kingsley, Adam",21y 270d,8 (4-0-4 50.00%),1 (0.13),←,
20,"Lade, Brendon",20y 311d,8 (4-0-4 50.00%),4 (0.50),←,
22,"Lockwood, Bowen",18y 320d,7 (4-0-3 57.14%),7 (1.00),←,
9,"Lyle, Brayden",24y 72d,34 (18-0-16 52.94%),7 (0.21),8 (4-0-4 50.00%),2 (0.25)
33,"Mead, Darren",26y 49d,8 (4-0-4 50.00%),,←,
14,"Paxman, Stephen",26y 164d,110 (26-0-84 23.64%),18 (0.16),8 (4-0-4 50.00%),
30,"Poole, Darryl",25y 46d,6 (2-0-4 33.33%),7 (1.17),←,
2,"Primus, Matthew",22y 125d,28 (5-0-23 17.86%),7 (0.25),8 (4-0-4 50.00%),2 (0.25)
7,"Rombotis, John",20y 216d,27 (2-0-25 7.41%),17 (0.63),1 (0-0-1 0.00%),1 (1.00)
1,"Wanganeen, Gavin",23y 333d,134 (77-3-54 58.58%),67 (0.50),7 (4-0-3 57.14%),4 (0.57)
15,"Wilson, Michael",20y 177d,8 (4-0-4 50.00%),5 (0.63),←,
Totals,Totals,22y 252d,670 (310-5-355 46.27%),338 (0.50),,
C,"Cahill, John",57y 20d,55 (31-0-24 56.36%),,8 (4-0-4 50.00%),
