Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",7.0,4.0,9.0,16.0,,1.0,,2.0,,2.0,,2.0,1.0,,,6.0,10.0,,,,,1.0,76.0
2 ↑,"Atkins, Rory",3.0,1.0,6.0,9.0,1.0,,,1.0,,,,2.0,,1.0,,6.0,5.0,,,1.0,,,57.0
10,"Ballard, Charlie",18.0,9.0,1.0,19.0,,,,1.0,4.0,2.0,,1.0,,,1.0,7.0,11.0,2.0,,8.0,,,91.0
3,"Bowes, Jack",20.0,6.0,6.0,26.0,,,,1.0,7.0,6.0,,8.0,2.0,1.0,,6.0,17.0,1.0,,4.0,1.0,,73.0
29,"Burgess, Chris",16.0,4.0,1.0,17.0,1.0,,38.0,4.0,,7.0,7.0,4.0,4.0,1.0,,12.0,5.0,1.0,1.0,,,1.0,82.0
25,"Collins, Sam",6.0,5.0,3.0,9.0,,,,2.0,2.0,,,,,,,4.0,4.0,2.0,,11.0,,,99.0
12,"Day, Sam",5.0,5.0,1.0,6.0,2.0,1.0,12.0,7.0,,2.0,,1.0,,1.0,,4.0,3.0,3.0,3.0,4.0,,1.0,74.0
4,"Ellis, Brandon",12.0,6.0,29.0,41.0,,,,4.0,6.0,2.0,4.0,6.0,,1.0,,17.0,27.0,,,3.0,,,96.0
8,"Fiorini, Brayden",17.0,3.0,8.0,25.0,,1.0,,9.0,3.0,5.0,6.0,7.0,,,,10.0,15.0,,,1.0,,,70.0
26,"Flanders, Sam",8.0,1.0,2.0,10.0,,,,6.0,,4.0,,3.0,1.0,1.0,,4.0,6.0,,,,,1.0,72.0
1 ↓,"Greenwood, Hugh",,,,,,,,,,,,,,,,,,,,,,,2.0
39,"Holman, Nick",6.0,5.0,5.0,11.0,,,,12.0,,2.0,,,1.0,,,6.0,6.0,2.0,1.0,2.0,,,88.0
34,"King, Ben",2.0,1.0,2.0,4.0,,,,,,1.0,,3.0,1.0,1.0,,3.0,1.0,1.0,,2.0,,1.0,84.0
23,"Lemmens, Sean",7.0,1.0,,7.0,,,,3.0,,3.0,,1.0,1.0,,,5.0,3.0,,,3.0,,,89.0
13,"Lukosius, Jack",22.0,8.0,2.0,24.0,,,,3.0,11.0,3.0,,4.0,,,,3.0,13.0,,,3.0,3.0,1.0,95.0
17,"Markov, Oleg",7.0,3.0,5.0,12.0,,,,,,3.0,,1.0,1.0,,,4.0,8.0,,,2.0,4.0,,70.0
11,"Miller, Touk",13.0,2.0,22.0,35.0,2.0,,,14.0,3.0,4.0,11.0,4.0,1.0,1.0,3.0,16.0,19.0,,,1.0,,,88.0
27,"Powell, Wil",9.0,7.0,8.0,17.0,,,,,2.0,2.0,,1.0,1.0,,,6.0,11.0,,,4.0,,,89.0
22,"Rankine, Izak",5.0,2.0,6.0,11.0,,1.0,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,6.0,5.0,,,1.0,1.0,,85.0
18,"Rowell, Matt",3.0,,4.0,7.0,1.0,,,9.0,,,2.0,1.0,1.0,1.0,,7.0,1.0,,,1.0,,,73.0
6,"Sexton, Alex",13.0,5.0,3.0,16.0,2.0,1.0,,2.0,,3.0,1.0,3.0,3.0,,,8.0,9.0,,,1.0,1.0,,83.0
37,"Sharp, Jeremy",11.0,4.0,9.0,20.0,,,,,2.0,2.0,3.0,2.0,1.0,1.0,,6.0,14.0,,,1.0,,,79.0
24,"Swallow, David",14.0,4.0,13.0,27.0,1.0,,,9.0,1.0,5.0,3.0,7.0,2.0,1.0,,11.0,16.0,,,3.0,,1.0,82.0
Totals,Totals,224.0,86.0,145.0,369.0,10.0,5.0,50.0,92.0,42.0,59.0,38.0,64.0,22.0,12.0,4.0,157.0,209.0,12.0,5.0,56.0,10.0,7.0,
Opposition,Opposition,207.0,52.0,170.0,377.0,9.0,10.0,57.0,84.0,48.0,53.0,53.0,86.0,12.0,22.0,2.0,185.0,190.0,13.0,8.0,64.0,5.0,8.0,
