Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",19y 222d,27 (12-0-15 44.44%),22 (0.81),←,
5,"Boyd, Matthew",32y 311d,250 (116-2-132 46.80%),83 (0.33),←,
6,"Dahlhaus, Luke",22y 317d,84 (32-0-52 38.10%),79 (0.94),←,
35,"Daniel, Caleb",18y 362d,1 (1-0-0 100.00%),1 (1.00),←,
29,"Dickson, Tory",27y 281d,47 (18-0-29 38.30%),70 (1.49),←,
1,"Grant, Jarrad",25y 363d,71 (36-0-35 50.70%),77 (1.08),←,
30,"Hamling, Joel",22y 86d,5 (4-0-1 80.00%),,←,
22,"Honeychurch, Mitch",20y 124d,11 (7-0-4 63.64%),7 (0.64),←,
39,"Johannisen, Jason",22y 238d,40 (15-0-25 37.50%),9 (0.22),←,
11,"Macrae, Jack",20y 335d,45 (19-0-26 42.22%),13 (0.29),←,
16,"McLean, Toby",19y 154d,4 (3-0-1 75.00%),2 (0.50),←,
27,"Minson, Will",30y 84d,187 (90-1-96 48.40%),80 (0.43),←,
38,"Morris, Dale",32y 187d,198 (104-2-92 53.03%),3 (0.02),←,
2,"Murphy, Robert",33y 25d,284 (123-4-157 44.01%),172 (0.61),←,
42,"Picken, Liam",28y 337d,141 (63-0-78 44.68%),43 (0.30),←,
43,"Redpath, Jack",24y 203d,5 (3-0-2 60.00%),3 (0.60),←,
18,"Roberts, Fletcher",22y 31d,16 (7-0-9 43.75%),,←,
23,"Roughead, Jordan",24y 243d,85 (34-0-51 40.00%),14 (0.16),←,
25,"Stevens, Koby",24y 16d,61 (23-0-38 37.70%),29 (0.48),50 (19-0-31 38.00%),27 (0.54)
9,"Stringer, Jake",21y 70d,40 (16-0-24 40.00%),66 (1.65),←,
3,"Wallis, Mitch",22y 253d,66 (24-0-42 36.36%),22 (0.33),←,
10,"Wood, Easton",25y 303d,77 (36-0-41 46.75%),12 (0.16),←,
Totals,Totals,24y 256d,1745 (786-9-950 45.04%),807 (0.46),,
C,"Beveridge, Luke",44y 315d,13 (8-0-5 61.54%),,←,
