Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",24y 178d,76 (29-0-47 38.16%),59 (0.78),←,
40,"Bootsma, Brad",27y 136d,3 (1-0-2 33.33%),1 (0.33),←,
30,"Brown, Leigh",18y 81d,10 (4-0-6 40.00%),,←,
9,"Callaghan, Craig",24y 66d,91 (27-0-64 29.67%),67 (0.74),←,
10,"Cook, Troy",23y 276d,53 (28-0-25 52.83%),15 (0.28),10 (4-0-6 40.00%),4 (0.40)
12,"Dodd, Brad",23y 52d,36 (12-0-24 33.33%),15 (0.42),←,
4,"Hasleby, Paul",18y 337d,10 (4-0-6 40.00%),6 (0.60),←,
5,"Jones, Anthony",25y 147d,52 (20-0-32 38.46%),2 (0.04),←,
11,"Kickett, Dale",32y 10d,156 (63-0-93 40.38%),58 (0.37),110 (40-0-70 36.36%),18 (0.16)
28,"Koops, Steven",21y 295d,24 (8-0-16 33.33%),20 (0.83),←,
20,"Longmuir, Justin",19y 114d,11 (4-0-7 36.36%),4 (0.36),←,
21,"Longmuir, Troy",20y 355d,27 (9-0-18 33.33%),6 (0.22),10 (4-0-6 40.00%),3 (0.30)
8,"McManus, Shaun",24y 95d,68 (22-0-46 32.35%),40 (0.59),←,
16,"Michael, Clem",23y 303d,31 (12-0-19 38.71%),10 (0.32),←,
6,"Modra, Tony",31y 74d,145 (62-1-82 43.10%),541 (3.73),27 (7-0-20 25.93%),101 (3.74)
23,"Parker, Shane",27y 86d,98 (34-0-64 34.69%),6 (0.06),←,
29,"Pavlich, Matthew",18y 135d,6 (2-0-4 33.33%),10 (1.67),←,
33,"Shipp, Andrew",20y 309d,20 (6-0-14 30.00%),14 (0.70),←,
15,"Sinclair, Jess",21y 262d,47 (12-0-35 25.53%),25 (0.53),←,
1,"Toia, Luke",22y 173d,56 (22-0-34 39.29%),31 (0.55),←,
19,"Walker, James",21y 120d,23 (6-0-17 26.09%),1 (0.04),←,
26,"Waterhouse, Clive",25y 326d,74 (26-0-48 35.14%),125 (1.69),←,
Totals,Totals,23y 179d,1117 (413-1-703 36.97%),1056 (0.95),,
C,"Drum, Damian",39y 291d,32 (9-0-23 28.13%),,←,
