Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",25y 127d,64 (35-0-29 54.69%),11 (0.17),←,
19,"Betts, Eddie",25y 153d,149 (60-3-86 41.28%),229 (1.54),←,
35,"Curnow, Ed",22y 172d,17 (13-1-3 79.41%),3 (0.18),←,
34,"Duigan, Nick",27y 233d,25 (16-1-8 66.00%),1 (0.04),←,
38,"Garlett, Jeff",22y 268d,59 (36-1-22 61.86%),108 (1.83),←,
4,"Gibbs, Bryce",23y 43d,117 (56-1-60 48.29%),62 (0.53),←,
22,"Hampson, Shaun",24y 37d,49 (28-1-20 58.16%),22 (0.45),←,
23,"Henderson, Lachie",22y 135d,54 (28-1-25 52.78%),31 (0.57),39 (20-1-18 52.56%),28 (0.72)
40,"Jamison, Michael",25y 321d,74 (36-1-37 49.32%),1 (0.01),←,
45,"Joseph, Aaron",22y 298d,57 (31-0-26 54.39%),9 (0.16),←,
5,"Judd, Chris",28y 232d,227 (135-3-89 60.13%),198 (0.87),93 (51-1-41 55.38%),60 (0.65)
8,"Kreuzer, Matthew",22y 350d,73 (41-0-32 56.16%),40 (0.55),←,
9,"Lucas, Kane",20y 306d,15 (9-0-6 60.00%),3 (0.20),←,
3,"Murphy, Marc",24y 283d,131 (59-1-71 45.42%),110 (0.84),←,
12,"Robinson, Mitch",22y 325d,54 (33-1-20 62.04%),33 (0.61),←,
2,"Russell, Jordan",25y 173d,112 (50-2-60 45.54%),18 (0.16),←,
29,"Scotland, Heath",31y 281d,228 (94-2-132 41.67%),73 (0.32),175 (71-2-102 41.14%),61 (0.35)
6,"Simpson, Kade",27y 358d,162 (67-2-93 41.98%),100 (0.62),←,
32,"Thornton, Bret",28y 164d,184 (68-1-115 37.23%),22 (0.12),←,
42,"Tuohy, Zach",22y 139d,16 (12-0-4 75.00%),5 (0.31),←,
30,"Waite, Jarrad",29y 83d,148 (52-3-93 36.15%),179 (1.21),←,
1,"Walker, Andrew",25y 345d,128 (46-3-79 37.11%),95 (0.74),←,
Totals,Totals,25y 53d,2143 (1005-28-1110 46.90%),1353 (0.63),,
C,"Ratten, Brett",40y 291d,103 (53-1-49 51.94%),,←,
