Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
24,"Bolton, Jude",22y 65d,54 (24-1-29 45.37%),36 (0.67),←,
8,"Cresswell, Daryn",30y 362d,211 (90-2-119 43.13%),176 (0.83),←,
28,"Crouch, Jared",24y 75d,94 (46-1-47 49.47%),17 (0.18),←,
15,"Doyle, Stephen",20y 310d,12 (6-1-5 54.17%),4 (0.33),←,
6,"Dunkley, Andrew",33y 324d,204 (87-3-114 43.38%),11 (0.05),←,
9,"Fixter, Ben",20y 330d,10 (5-0-5 50.00%),2 (0.20),←,
12,"Fosdike, Nic",22y 82d,55 (25-1-29 46.36%),26 (0.47),←,
37,"Goodes, Adam",22y 131d,73 (34-1-38 47.26%),102 (1.40),←,
1,"Hall, Barry",25y 100d,96 (37-2-57 39.58%),171 (1.78),8 (3-1-4 43.75%),27 (3.38)
14,"Kelly, Paul",32y 295d,224 (86-4-134 39.29%),189 (0.84),←,
17,"Kennelly, Tadhg",20y 322d,15 (8-0-7 53.33%),3 (0.20),←,
31,"Kirk, Brett",25y 206d,39 (17-1-21 44.87%),22 (0.56),←,
4,"Mathews, Ben",23y 171d,74 (36-1-37 49.32%),12 (0.16),←,
11,"Maxfield, Stuart",30y 40d,234 (116-3-115 50.21%),131 (0.56),145 (81-2-62 56.55%),66 (0.46)
13,"McPherson, Daniel",26y 318d,101 (56-2-43 56.44%),31 (0.31),←,
38,"Mott, Ricky",21y 28d,8 (3-1-4 43.75%),,←,
23,"Nicks, Matthew",27y 6d,117 (65-1-51 55.98%),76 (0.65),←,
19,"OLoughlin, Michael",25y 88d,154 (83-2-69 54.55%),221 (1.44),←,
22,"Saddington, Jason",22y 208d,97 (49-1-47 51.03%),29 (0.30),←,
25,"Schauble, Andrew",25y 183d,121 (46-0-75 38.02%),27 (0.22),42 (19-0-23 45.24%),16 (0.38)
7,"Seymour, Brad",26y 16d,124 (65-2-57 53.23%),9 (0.07),←,
10,"Williams, Paul",29y 46d,217 (94-3-120 44.01%),251 (1.16),28 (13-1-14 48.21%),28 (1.00)
Totals,Totals,25y 152d,2334 (1078-33-1223 46.19%),1546 (0.66),,
C,"Eade, Rodney",44y 45d,148 (81-2-65 55.41%),,←,
