Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",11,7,10,21,2,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,8.0,11.0,1.0,1.0,4.0,,,100.0
15,"Cameron, Leon",7,3,1,8,,,,2.0,1.0,4.0,1.0,,1.0,,,3.0,6.0,,,,1.0,,65.0
6,"Chaffey, Mark",10,3,6,16,,,,1.0,1.0,3.0,,4.0,,1.0,,5.0,10.0,2.0,,1.0,,1.0,100.0
24,"Coughlan, Mark",15,3,12,27,1,,,5.0,1.0,7.0,10.0,3.0,2.0,1.0,3.0,17.0,10.0,,,1.0,1.0,,96.0
14,"Fiora, Aaron",3,1,3,6,,,,1.0,4.0,,1.0,2.0,,1.0,,3.0,3.0,,,2.0,1.0,,100.0
1,"Hilton, Rory",6,1,4,10,,,,,1.0,,,3.0,,2.0,,6.0,4.0,,,3.0,,,75.0
44,"Houlihan, Adam",1,1,1,2,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,32.0
31,"Hyde, Chris",4,,1,5,,,,1.0,2.0,,1.0,,1.0,,,3.0,3.0,,,1.0,,,96.0
28,"Johnson, Kane",19,3,14,33,,,,2.0,6.0,6.0,2.0,5.0,1.0,2.0,,11.0,23.0,1.0,,1.0,,1.0,100.0
39,"Kellaway, Andrew",3,4,4,7,,,,2.0,2.0,,,3.0,1.0,1.0,,2.0,4.0,,,4.0,,,100.0
3,"Kellaway, Duncan",7,2,1,8,,,,7.0,2.0,,1.0,2.0,,2.0,,4.0,4.0,,,2.0,,,74.0
27,"Krakouer, Andrew",7,3,2,9,,1.0,,2.0,,1.0,4.0,5.0,1.0,2.0,,5.0,5.0,,,1.0,,,100.0
34,"Mills, Andrew",4,1,,4,,1.0,,,,,,,,,,,4.0,,1.0,,,,20.0
35,"Newman, Chris",6,2,5,11,,,,1.0,1.0,2.0,1.0,,,,,4.0,7.0,,,2.0,,,100.0
26,"Nicholls, Bill",9,5,8,17,,,,,1.0,3.0,4.0,,,,,10.0,7.0,3.0,,3.0,,1.0,72.0
5,"Ottens, Brad",9,7,13,22,1,,31.0,3.0,1.0,1.0,5.0,7.0,2.0,3.0,1.0,14.0,8.0,3.0,1.0,2.0,,,100.0
12,"Richardson, Matthew",11,10,3,14,2,,,,,6.0,,6.0,2.0,3.0,,9.0,6.0,5.0,2.0,3.0,,1.0,100.0
18,"Rodan, David",7,2,3,10,,,,2.0,2.0,2.0,1.0,3.0,1.0,1.0,,7.0,4.0,,,,2.0,1.0,83.0
25,"Schulz, Jay",5,2,2,7,1,1.0,,,,1.0,,,1.0,,,4.0,3.0,1.0,2.0,1.0,,,38.0
10,"Stafford, Greg",5,4,2,7,2,,12.0,,,2.0,1.0,1.0,1.0,1.0,,4.0,4.0,1.0,2.0,3.0,,,91.0
32,"Tivendale, Greg",18,6,1,19,1,2.0,,3.0,3.0,4.0,2.0,5.0,,2.0,,6.0,12.0,1.0,1.0,,,,96.0
36,"Zantuck, Ty",5,1,3,8,1,1.0,,1.0,,,1.0,1.0,2.0,,,5.0,2.0,,,1.0,,,62.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,71,99,271,11,8.0,44.0,35.0,31.0,44.0,37.0,52.0,16.0,22.0,4.0,131.0,141.0,18.0,10.0,35.0,5.0,5.0,
Opposition,Opposition,198,108,96,294,11,12.0,22.0,44.0,30.0,51.0,30.0,38.0,22.0,16.0,2.0,109.0,185.0,10.0,24.0,40.0,4.0,7.0,
