Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 40d,166 (74-0-92 44.58%),140 (0.84),←,
17,"Campbell, Wayne",31y 312d,271 (121-1-149 44.83%),159 (0.59),←,
6,"Chaffey, Mark",27y 86d,139 (58-0-81 41.73%),31 (0.22),←,
42,"Dragicevic, Marc",23y 123d,48 (22-0-26 45.83%),25 (0.52),←,
14,"Fiora, Aaron",23y 103d,76 (33-0-43 43.42%),23 (0.30),←,
19,"Fleming, Tim",26y 117d,30 (8-0-22 26.67%),7 (0.23),←,
2,"Gaspar, Darren",28y 72d,191 (85-0-106 44.50%),21 (0.11),170 (78-0-92 45.88%),20 (0.12)
20,"Hall, Ray",23y 278d,65 (26-0-39 40.00%),25 (0.38),←,
33,"Hartigan, Brent",19y 115d,15 (4-0-11 26.67%),2 (0.13),←,
44,"Houlihan, Adam",26y 116d,92 (42-1-49 46.20%),99 (1.08),31 (8-0-23 25.81%),24 (0.77)
31,"Hyde, Chris",21y 357d,26 (4-0-22 15.38%),4 (0.15),←,
28,"Johnson, Kane",26y 138d,142 (66-0-76 46.48%),57 (0.40),38 (11-0-27 28.95%),13 (0.34)
39,"Kellaway, Andrew",28y 251d,139 (61-0-78 43.88%),23 (0.17),←,
27,"Krakouer, Andrew",21y 178d,52 (14-0-38 26.92%),50 (0.96),←,
40,"Moore, Kelvin",20y 128d,7 (0-0-7 0.00%),3 (0.43),←,
35,"Newman, Chris",22y 74d,53 (14-0-39 26.42%),7 (0.13),←,
5,"Ottens, Brad",24y 188d,129 (53-0-76 41.09%),152 (1.18),←,
8,"Pettifer, Kayne",22y 191d,37 (14-0-23 37.84%),24 (0.65),←,
12,"Richardson, Matthew",29y 134d,190 (84-0-106 44.21%),569 (2.99),←,
18,"Rodan, David",20y 297d,56 (17-0-39 30.36%),40 (0.71),←,
32,"Tivendale, Greg",25y 103d,121 (49-0-72 40.50%),91 (0.75),←,
36,"Zantuck, Ty",22y 167d,65 (19-0-46 29.23%),20 (0.31),←,
Totals,Totals,24y 229d,2110 (868-2-1240 41.14%),1572 (0.75),,
C,"Frawley, Danny",40y 327d,109 (45-0-64 41.28%),,←,
