North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",11,7,12,23,,2.0,,4.0,2.0,3.0,1.0,2.0,1.0,1.0,,10.0,12.0,1.0,2.0,1.0,,1.0,81.0
28,"Bastinac, Ryan",12,5,17,29,2,,,2.0,1.0,5.0,4.0,,2.0,,2.0,10.0,19.0,,,1.0,1.0,,76.0
33,"Campbell, Matt",8,3,2,10,,1.0,,5.0,,3.0,,1.0,,,,2.0,8.0,,,,1.0,1.0,74.0
27,"Edwards, Aaron",11,8,6,17,2,,,1.0,,5.0,,1.0,2.0,,,7.0,11.0,,3.0,3.0,,1.0,89.0
11,"Firrito, Michael",6,4,9,15,,,,5.0,1.0,,,3.0,,,,5.0,11.0,,,2.0,,,96.0
22,"Goldstein, Todd",4,1,6,10,2,,42.0,2.0,2.0,1.0,3.0,,1.0,,,6.0,4.0,,,2.0,,1.0,98.0
24,"Greenwood, Levi",6,2,12,18,,,,2.0,1.0,3.0,1.0,4.0,1.0,,,7.0,11.0,,,1.0,,1.0,72.0
6,"Hansen, Lachlan",9,9,3,12,,,,1.0,2.0,3.0,,3.0,,,,6.0,7.0,3.0,,1.0,,,95.0
23,"Harper, Kieran",5,1,7,12,2,1.0,,9.0,,2.0,1.0,2.0,2.0,2.0,,8.0,5.0,,,1.0,,,70.0
29,"Harvey, Brent",12,4,10,22,,1.0,,4.0,,5.0,3.0,1.0,,,,6.0,18.0,,,1.0,5.0,2.0,89.0
34,"Macmillan, Jamie",9,2,5,14,,,,2.0,3.0,4.0,1.0,2.0,,,,3.0,10.0,,,,1.0,1.0,78.0
42,"McMahon, Scott",15,4,4,19,,,,3.0,8.0,,2.0,2.0,,2.0,,6.0,8.0,1.0,,3.0,1.0,,96.0
39,"Pedersen, Cameron",10,4,2,12,3,1.0,,3.0,1.0,1.0,,,4.0,,,5.0,8.0,,2.0,6.0,,1.0,94.0
20,"Petrie, Drew",16,13,4,20,3,5.0,1.0,2.0,,3.0,,1.0,3.0,1.0,3.0,9.0,11.0,5.0,7.0,1.0,,1.0,95.0
3,"Rawlings, Brady",4,1,6,10,,,,3.0,,,1.0,1.0,1.0,1.0,,4.0,7.0,,,,,,96.0
21 ↑,"Richardson, Cameron",3,3,3,6,,,,,,1.0,,,,,,1.0,5.0,,,,,,33.0
9,"Swallow, Andrew",13,3,11,24,,2.0,,8.0,3.0,6.0,8.0,2.0,3.0,1.0,,14.0,9.0,,1.0,1.0,,2.0,84.0
25,"Tarrant, Robbie",11,6,1,12,,,,3.0,3.0,,,1.0,,1.0,,2.0,10.0,2.0,,1.0,,,96.0
16,"Thompson, Scott",10,5,2,12,,,,3.0,4.0,3.0,1.0,3.0,1.0,3.0,,5.0,9.0,1.0,,7.0,,,97.0
5 ↓,"Warren, Ben",5,5,2,7,1,1.0,,,,1.0,,,,,,2.0,5.0,1.0,3.0,2.0,,,45.0
8,"Wells, Daniel",12,5,5,17,2,1.0,,5.0,,1.0,6.0,2.0,3.0,1.0,,7.0,9.0,,2.0,,,,79.0
7,"Ziebell, Jack",13,4,8,21,,,,10.0,3.0,3.0,5.0,3.0,1.0,2.0,,12.0,10.0,2.0,,1.0,,1.0,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,99,137,342,17,20.0,43.0,77.0,34.0,53.0,37.0,34.0,25.0,15.0,5.0,137.0,207.0,16.0,20.0,35.0,9.0,13.0,
Opposition,Opposition,184,73,151,335,11,11.0,46.0,77.0,31.0,50.0,41.0,47.0,15.0,25.0,1.0,148.0,189.0,11.0,14.0,52.0,7.0,7.0,
