Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",18,5,7,25,,,,1.0,7.0,,,3.0,1.0,1.0,,8.0,15.0,1.0,,6.0,1.0,,100.0
16,"Bowden, Patrick",24,12,6,30,,,,2.0,6.0,2.0,,3.0,1.0,,3.0,6.0,23.0,,,1.0,,1.0,100.0
7,"Brown, Nathan",17,7,3,20,2,4.0,,,,8.0,,1.0,2.0,,,7.0,13.0,,1.0,,,2.0,93.0
3,"Deledio, Brett",14,9,3,17,,1.0,1.0,4.0,,3.0,2.0,1.0,,1.0,,7.0,10.0,1.0,1.0,3.0,2.0,,94.0
41,"Foley, Nathan",11,3,9,20,,,,1.0,,2.0,4.0,2.0,1.0,1.0,,10.0,11.0,,,2.0,,,60.0
2,"Gaspar, Darren",7,2,2,9,,,,2.0,3.0,,,,1.0,,,6.0,2.0,1.0,,4.0,,,100.0
31,"Hyde, Chris",11,6,5,16,,,,1.0,,4.0,1.0,1.0,1.0,1.0,,5.0,11.0,,,1.0,1.0,,85.0
17,"Johnson, Kane",12,4,6,18,,,,7.0,,5.0,2.0,2.0,,,,6.0,11.0,1.0,,2.0,,,72.0
39,"Kellaway, Andrew",19,12,4,23,,,1.0,6.0,6.0,1.0,2.0,3.0,2.0,,1.0,5.0,16.0,1.0,,5.0,,,100.0
27,"Krakouer, Andrew",10,2,5,15,3,2.0,,3.0,,4.0,1.0,2.0,1.0,1.0,,10.0,4.0,,1.0,,1.0,1.0,95.0
22,"Meyer, Danny",3,1,3,6,,1.0,,4.0,,1.0,,2.0,,,,4.0,2.0,,1.0,2.0,,,65.0
1,"Newman, Chris",1,,,1,,,,1.0,,,,,,,,1.0,,,,1.0,,,32.0
26,"Pattison, Adam",2,3,3,5,,,6.0,4.0,,,1.0,,,,,1.0,4.0,,1.0,4.0,,,27.0
15,"Pettifer, Kayne",19,6,4,23,1,1.0,,3.0,4.0,9.0,2.0,4.0,,2.0,,10.0,14.0,,1.0,3.0,,,100.0
14,"Polo, Dean",14,10,3,17,1,,,6.0,3.0,1.0,1.0,3.0,,1.0,,8.0,10.0,2.0,1.0,2.0,2.0,,100.0
4,"Raines, Andrew",16,9,2,18,,,,3.0,3.0,1.0,,,2.0,,,7.0,12.0,,,2.0,1.0,,100.0
25,"Schulz, Jay",4,3,,4,3,,,4.0,,1.0,,1.0,,1.0,,1.0,3.0,1.0,3.0,1.0,,,100.0
5,"Simmonds, Troy",11,5,3,14,,1.0,19.0,2.0,,2.0,5.0,1.0,,1.0,,6.0,8.0,1.0,,,,,78.0
30,"Tambling, Richard",10,6,5,15,1,2.0,,2.0,1.0,,2.0,3.0,1.0,1.0,,6.0,9.0,1.0,3.0,1.0,,1.0,69.0
32,"Tivendale, Greg",13,4,4,17,,,,7.0,1.0,3.0,8.0,2.0,2.0,,,10.0,6.0,1.0,,2.0,,,74.0
21,"Tuck, Shane",14,5,10,24,2,,1.0,4.0,2.0,8.0,3.0,1.0,2.0,,2.0,14.0,8.0,,,3.0,,,94.0
35,"White, Matt",5,2,4,9,,,,2.0,,1.0,2.0,,,,,4.0,5.0,,,,,,63.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,255,116,91,346,13,14.0,28.0,69.0,36.0,56.0,36.0,35.0,17.0,11.0,6.0,142.0,197.0,11.0,13.0,45.0,8.0,5.0,
Opposition,Opposition,221,109,123,344,6,9.0,30.0,50.0,42.0,40.0,31.0,52.0,11.0,17.0,,120.0,211.0,8.0,8.0,50.0,10.0,5.0,
