Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Dyson, Kevin",15,3,7,22,,,,2.0,,,,,,2.0,,,,,,,,,
20,"Febey, Matthew",16,3,7,23,,,,3.0,,,,,4.0,1.0,,,,,,,,,
21,"Febey, Steven",13,3,3,16,,,,,,,,,1.0,,,,,,,,,,
22,"Hilton, Jeff",9,4,10,19,3,1.0,,2.0,,,,,,,1.0,,,,,,,,
15,"Hopgood, Paul",8,3,3,11,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Kowal, Darren",,,,,,,,,,,,,,,,,,,,,,,
37,"Lamprill, Andrew",2,1,,2,,,,,,,,,,1.0,,,,,,,,,
16,"Lovell, Andy",14,3,,14,,,,,,,,,1.0,,,,,,,,,,
6,"Lovett, Glenn",11,5,6,17,,1.0,,1.0,,,,,,1.0,,,,,,,,,
3,"Lyon, Garry",18,11,3,21,3,4.0,,2.0,,,,,1.0,1.0,3.0,,,,,,,,
9,"Neitz, David",9,8,5,14,3,,6.0,,,,,,1.0,2.0,,,,,,,,,
25,"Norman, Luke",2,2,2,4,1,,,,,,,,,,,,,,,,,,
4,"Obst, Andrew",10,3,8,18,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Prymke, Paul",12,7,7,19,,,,,,,,,2.0,,,,,,,,,,
41,"Rohde, Peter",5,3,4,9,1,,,1.0,,,,,1.0,,,,,,,,,,
10,"Seecamp, Marcus",7,3,1,8,,,,,,,,,1.0,,,,,,,,,,
29,"Smith, Shaun",1,2,2,3,,1.0,,,,,,,,,,,,,,,,,
11,"Stynes, Jim",10,7,8,18,,,12.0,,,,,,6.0,2.0,,,,,,,,,
2,"Tingay, Stephen",6,3,8,14,,,,,,,,,,4.0,,,,,,,,,
12,"Viney, Todd",8,5,14,22,1,1.0,,4.0,,,,,,1.0,,,,,,,,,
27,"Wight, Sean",8,6,2,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,85,100,284,12,10.0,19.0,20.0,,,,,20.0,18.0,4.0,,,,,,,,
Opposition,Opposition,152,50,104,256,10,15.0,18.0,42.0,,,,,18.0,20.0,2.0,,,,,,,,
