Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Banner, Mitchell",9,3,3,12,1,2.0,,3.0,,4.0,1.0,,,,,4.0,8.0,,1.0,1.0,,1.0,83.0
10,"Boak, Travis",9,5,14,23,,,,5.0,2.0,5.0,7.0,1.0,2.0,1.0,,11.0,12.0,,,,,,86.0
5 ↑,"Broadbent, Matthew",5,4,2,7,,,,1.0,1.0,,1.0,1.0,,,,1.0,6.0,,,,,,35.0
32,"Butcher, John",6,5,6,12,4,,,6.0,,1.0,,2.0,,,1.0,6.0,6.0,5.0,4.0,,,,90.0
27,"Carlile, Alipate",6,1,4,10,,,,,4.0,,1.0,,,,,4.0,4.0,,,5.0,,,88.0
1,"Cassisi, Domenic",4,2,10,14,1,,,7.0,2.0,,1.0,3.0,,3.0,,5.0,10.0,,,1.0,,,76.0
30,"Chaplin, Troy",7,5,8,15,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,8.0,6.0,3.0,,4.0,,,100.0
33,"Ebert, Brett",8,3,1,9,,1.0,,6.0,,3.0,,,1.0,,,3.0,6.0,,,,,,86.0
17,"Gray, Robbie",13,5,7,20,6,1.0,,7.0,,4.0,5.0,2.0,1.0,1.0,3.0,11.0,10.0,,2.0,1.0,2.0,3.0,86.0
42,"Jonas, Tom",5,1,6,11,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,7.0,3.0,,,4.0,,,76.0
23,"Lobbe, Matthew",6,4,6,12,,,18.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,,6.0,6.0,1.0,,1.0,,,72.0
44,"Logan, Tom",6,1,2,8,,,,,2.0,,1.0,,3.0,,,5.0,3.0,1.0,,3.0,,,87.0
4,"Motlop, Daniel",11,4,5,16,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,1.0,,2.0,12.0,,1.0,1.0,3.0,,94.0
13 ↓,"OShea, Cameron",6,3,,6,1,,,2.0,2.0,2.0,1.0,2.0,,1.0,,2.0,7.0,,,4.0,,,57.0
6,"Pearce, Danyle",16,1,3,19,,,,4.0,7.0,6.0,1.0,2.0,2.0,1.0,,5.0,9.0,,,,3.0,2.0,88.0
15,"Rodan, David",16,5,11,27,,,,3.0,2.0,6.0,3.0,3.0,,3.0,,10.0,18.0,,,3.0,1.0,4.0,87.0
3,"Salopek, Steven",11,5,9,20,1,,,2.0,,3.0,2.0,2.0,,,,7.0,13.0,1.0,,3.0,1.0,1.0,89.0
28,"Schulz, Jay",10,8,5,15,3,3.0,,,,3.0,,3.0,2.0,2.0,,8.0,7.0,3.0,6.0,3.0,,1.0,93.0
9,"Surjan, Jacob",3,,6,9,,,,2.0,1.0,,,3.0,,1.0,,5.0,4.0,,,2.0,,,86.0
21,"Thomas, Matt",2,2,10,12,,,,12.0,,,2.0,5.0,,3.0,,6.0,6.0,,,1.0,,,74.0
12,"Trengove, Jackson",3,1,9,12,,,1.0,1.0,1.0,,,2.0,,2.0,,4.0,8.0,,,4.0,,,88.0
39,"Westhoff, Justin",9,1,4,13,,1.0,7.0,5.0,1.0,2.0,3.0,2.0,5.0,1.0,,10.0,4.0,,,4.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,69,131,302,17,11.0,29.0,73.0,30.0,47.0,36.0,40.0,19.0,24.0,4.0,130.0,168.0,14.0,14.0,45.0,10.0,12.0,
Opposition,Opposition,200,94,165,365,17,18.0,51.0,84.0,27.0,54.0,45.0,44.0,25.0,19.0,2.0,147.0,224.0,16.0,21.0,55.0,14.0,10.0,
