Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",4,2,1,5,2,,,2.0,,1.0,,3.0,,1.0,,,5.0,,1.0,1.0,,,54.0
22,"Blakey, Nick",9,3,4,13,,,,3.0,1.0,,1.0,2.0,,1.0,,3.0,5.0,,,3.0,,,75.0
4,"Clarke, Ryan",4,4,8,12,,1.0,,4.0,,2.0,1.0,1.0,1.0,1.0,,4.0,10.0,,,1.0,,,89.0
7,"Cunningham, Harry",,,,,,,,,,,,,,,,,,,,,,,
13,"Florent, Oliver",18,11,3,21,,1.0,,3.0,6.0,4.0,1.0,2.0,,1.0,,4.0,17.0,,,1.0,2.0,,88.0
42,"Fox, Robbie",18,13,6,24,,,,1.0,2.0,,1.0,1.0,1.0,,,7.0,18.0,1.0,,8.0,,,80.0
23,"Franklin, Lance",5,2,2,7,1,,,2.0,,1.0,,2.0,,,,5.0,2.0,2.0,1.0,,,,89.0
21,"Gulden, Errol",18,8,5,23,2,1.0,,3.0,1.0,5.0,1.0,2.0,,1.0,1.0,7.0,16.0,1.0,1.0,,,1.0,81.0
9,"Hayward, Will",12,7,5,17,1,1.0,,1.0,,4.0,1.0,2.0,3.0,1.0,,9.0,8.0,2.0,2.0,1.0,,1.0,77.0
5,"Heeney, Isaac",10,5,8,18,1,2.0,,5.0,,3.0,2.0,2.0,1.0,,,7.0,10.0,1.0,2.0,2.0,,3.0,86.0
31,"Hickey, Tom",4,2,5,9,,1.0,15.0,1.0,,1.0,1.0,2.0,,1.0,,6.0,3.0,1.0,,4.0,,,71.0
44,"Lloyd, Jake",22,13,3,25,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,2.0,20.0,,,,1.0,,80.0
39,"McCartin, Paddy",10,4,1,11,,,,2.0,1.0,4.0,,1.0,1.0,1.0,,4.0,6.0,1.0,,5.0,,,76.0
30,"McCartin, Tom",9,5,7,16,,,,,3.0,,1.0,1.0,,,,9.0,8.0,,,9.0,,,96.0
27,"McInerney, Justin",12,6,4,16,,,,1.0,1.0,5.0,,1.0,,,,4.0,12.0,1.0,,1.0,,,84.0
14,"Mills, Callum",16,9,10,26,,1.0,,9.0,1.0,4.0,3.0,2.0,,,2.0,6.0,19.0,,2.0,1.0,,1.0,86.0
11,"Papley, Tom",14,4,3,17,2,2.0,,1.0,,2.0,3.0,1.0,2.0,1.0,,8.0,7.0,,2.0,2.0,,1.0,80.0
26,"Parker, Luke",15,11,9,24,,2.0,,1.0,,5.0,4.0,4.0,1.0,2.0,,10.0,14.0,1.0,,1.0,,,87.0
24,"Rampe, Dane",14,11,4,18,,,,5.0,7.0,1.0,,2.0,1.0,,,3.0,14.0,,,6.0,,,96.0
20,"Reid, Sam",3,4,6,9,,1.0,4.0,1.0,,1.0,,3.0,1.0,2.0,,3.0,6.0,,1.0,3.0,,,89.0
8,"Rowbottom, James",9,4,3,12,,,,7.0,1.0,1.0,2.0,3.0,1.0,1.0,,4.0,8.0,,,,,1.0,78.0
3,"Stephens, Dylan",10,4,3,13,1,,,4.0,1.0,3.0,,4.0,1.0,2.0,,3.0,9.0,,,1.0,,,78.0
1,"Warner, Chad",24,6,11,35,1,1.0,,3.0,6.0,6.0,7.0,5.0,2.0,2.0,3.0,15.0,20.0,,,,1.0,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,260,138,111,371,11,16.0,19.0,62.0,34.0,54.0,29.0,47.0,17.0,19.0,6.0,123.0,237.0,11.0,12.0,50.0,4.0,10.0,
Opposition,Opposition,196,79,154,350,9,11.0,48.0,52.0,43.0,44.0,35.0,37.0,19.0,16.0,,131.0,216.0,9.0,8.0,45.0,2.0,7.0,
