Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
43,"Barrett, Jake",19y 302d,1 (0-0-1 0.00%),,←,
14,"Bugg, Tomas",22y 154d,65 (17-0-48 26.15%),16 (0.25),←,
18,"Cameron, Jeremy",22y 158d,73 (17-0-56 23.29%),183 (2.51),←,
35,"Corr, Aidan",21y 112d,33 (9-0-24 27.27%),1 (0.03),←,
44,"Downie, Tom",22y 132d,8 (3-0-5 37.50%),2 (0.25),←,
4,"Greene, Toby",21y 346d,75 (18-0-57 24.00%),34 (0.45),←,
22,"Kelly, Josh",20y 206d,36 (13-0-23 36.11%),20 (0.56),←,
40,"Kennedy, Adam",23y 56d,61 (11-0-50 18.03%),4 (0.07),←,
34,"Marchbank, Caleb",18y 273d,5 (1-0-4 20.00%),,←,
25,"McCarthy, Cam",20y 158d,21 (12-0-9 57.14%),36 (1.71),←,
7,"Palmer, Rhys",26y 205d,110 (34-0-76 30.91%),82 (0.75),57 (13-0-44 22.81%),59 (1.04)
30,"Plowman, Lachie",20y 360d,20 (4-0-16 20.00%),1 (0.05),←,
23,"Shaw, Heath",29y 283d,213 (127-2-84 60.09%),38 (0.18),40 (17-0-23 42.50%),1 (0.03)
10,"Smith, Devon",22y 109d,79 (20-0-59 25.32%),69 (0.87),←,
36,"Stewart, James",21y 186d,17 (8-0-9 47.06%),18 (1.06),←,
20,"Tomlinson, Adam",22y 27d,53 (10-0-43 18.87%),17 (0.32),←,
31,"Townsend, Jacob",22y 78d,28 (4-0-24 14.29%),4 (0.14),←,
17,"Treloar, Adam",22y 181d,79 (20-0-59 25.32%),48 (0.61),←,
8,"Ward, Callan",25y 149d,143 (51-0-92 35.66%),69 (0.48),83 (19-0-64 22.89%),36 (0.43)
6,"Whitfield, Lachie",21y 50d,51 (14-0-37 27.45%),22 (0.43),←,
29,"Williams, Zac",20y 351d,31 (8-0-23 25.81%),9 (0.29),←,
16,"Wilson, Nathan",22y 242d,32 (9-0-23 28.13%),9 (0.28),←,
Totals,Totals,22y 121d,1234 (410-2-822 33.23%),682 (0.55),,
C,"Cameron, Leon",43y 4d,44 (17-0-27 38.64%),,←,
