Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
5,"Abernethy, Bruce",29y 44d,111 (65-0-46 58.56%),39 (0.35),10 (6-0-4 60.00%),2 (0.20)
26,"Bickley, Mark",21y 323d,10 (5-0-5 50.00%),1 (0.10),←,
30,"Fielke, Grantley",29y 97d,29 (11-0-18 37.93%),21 (0.72),13 (7-0-6 53.85%),6 (0.46)
3,"Hart, Darel",27y 171d,10 (6-0-4 60.00%),11 (1.10),←,
17,"Hodges, Scott",23y 58d,9 (5-0-4 55.56%),25 (2.78),←,
19,"Hughes, Danny",27y 201d,134 (70-0-64 52.24%),24 (0.18),10 (6-0-4 60.00%),1 (0.10)
35,"Jameson, Rod",20y 358d,10 (6-0-4 60.00%),20 (2.00),←,
2,"Jarman, Andrew",25y 160d,9 (6-0-3 66.67%),4 (0.44),←,
20,"Klug, John",25y 268d,13 (7-0-6 53.85%),22 (1.69),←,
13,"Lee, Scott",28y 18d,13 (7-0-6 53.85%),1 (0.08),←,
9,"Lindner, Bruce",30y 3d,74 (36-1-37 49.32%),149 (2.01),8 (6-0-2 75.00%),10 (1.25)
27,"Liptak, Matthew",21y 54d,6 (4-0-2 66.67%),8 (1.33),←,
16,"Marshall, David",30y 358d,13 (7-0-6 53.85%),9 (0.69),←,
18,"Maynard, Rodney",24y 275d,13 (7-0-6 53.85%),5 (0.38),←,
10,"McDermott, Chris",27y 231d,13 (7-0-6 53.85%),4 (0.31),←,
11,"McGuinness, Tony",27y 48d,122 (57-2-63 47.54%),121 (0.99),13 (7-0-6 53.85%),13 (1.00)
23,"McIntyre, Peter",24y 168d,6 (3-0-3 50.00%),7 (1.17),←,
25,"Mickan, Mark",30y 144d,58 (17-0-41 29.31%),27 (0.47),10 (5-0-5 50.00%),1 (0.10)
7,"Smart, Nigel",22y 33d,13 (7-0-6 53.85%),2 (0.15),←,
12,"Tregenza, Simon",20y 106d,10 (5-0-5 50.00%),2 (0.20),←,
Totals,Totals,25y 320d,676 (338-3-335 50.00%),502 (0.74),,
C,"Cornes, Graham",43y 84d,13 (7-0-6 53.85%),,←,
