Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
31,"Ball, Matthew",22y 57d,1 (0-0-1 0.00%),,←,
20,"Beaumont, Simon",28y 127d,156 (73-0-83 46.79%),90 (0.58),4 (1-0-3 25.00%),1 (0.25)
39,"Campbell, Robert",21y 321d,21 (11-0-10 52.38%),,←,
25,"Clarke, Tim",22y 16d,36 (20-0-16 55.56%),9 (0.25),←,
9,"Crawford, Shane",29y 222d,226 (114-2-110 50.88%),179 (0.79),←,
24,"Croad, Trent",24y 40d,126 (65-1-60 51.98%),140 (1.11),88 (45-1-42 51.70%),80 (0.91)
1,"Everitt, Peter",29y 351d,198 (81-2-115 41.41%),322 (1.63),18 (8-0-10 44.44%),22 (1.22)
15,"Hodge, Luke",19y 308d,34 (18-0-16 52.94%),22 (0.65),←,
2,"Holland, Nick",29y 264d,165 (78-2-85 47.88%),232 (1.41),←,
8,"Jacobs, Danny",23y 298d,85 (55-1-29 65.29%),25 (0.29),4 (1-0-3 25.00%),2 (0.50)
37,"Lekkas, Angelo",27y 294d,153 (70-1-82 46.08%),98 (0.64),←,
12,"Lonie, Nathan",21y 45d,37 (16-0-21 43.24%),18 (0.49),←,
7,"McCabe, Luke",27y 252d,135 (64-1-70 47.78%),12 (0.09),←,
5,"Mitchell, Sam",21y 189d,34 (18-0-16 52.94%),8 (0.24),←,
40,"Osborne, Michael",21y 264d,24 (10-0-14 41.67%),5 (0.21),←,
13,"Picioane, Lance",23y 316d,53 (28-0-25 52.83%),22 (0.42),49 (27-0-22 55.10%),20 (0.41)
16,"Ries, Nick",21y 279d,42 (22-0-20 52.38%),12 (0.29),←,
28,"Sewell, Brad",20y 76d,2 (0-0-2 0.00%),,←,
11,"Smith, Joel",26y 351d,147 (75-1-71 51.36%),78 (0.53),89 (46-1-42 52.25%),27 (0.30)
23,"Thompson, Nathan",26y 64d,104 (54-1-49 52.40%),166 (1.60),←,
21,"Vandenberg, Richard",27y 95d,87 (42-1-44 48.85%),38 (0.44),←,
6,"Williams, Mark",21y 5d,16 (7-0-9 43.75%),18 (1.13),←,
Totals,Totals,24y 176d,1882 (921-13-948 48.94%),1494 (0.79),,
C,"Schwab, Peter",43y 209d,96 (51-0-45 53.13%),,←,
