Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",7,4,5,12,,,,3.0,,4.0,2.0,2.0,2.0,1.0,,3.0,9.0,,,,,1.0,72.0
14,"Birchall, Grant",9,5,5,14,,,,3.0,3.0,,1.0,1.0,1.0,1.0,,3.0,11.0,,,,,1.0,85.0
30,"Brown, Campbell",8,5,7,15,1,1.0,,1.0,,2.0,,3.0,2.0,3.0,,7.0,8.0,,1.0,3.0,,,96.0
31,"Dew, Stuart",7,2,1,8,1,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,5.0,2.0,1.0,,,,,73.0
8,"Ellis, Xavier",12,3,7,19,,,3.0,7.0,5.0,3.0,5.0,3.0,1.0,3.0,,6.0,11.0,,,,,1.0,70.0
23,"Franklin, Lance",8,7,3,11,2,2.0,1.0,2.0,,4.0,,2.0,1.0,1.0,,3.0,8.0,,1.0,1.0,2.0,2.0,100.0
18,"Guerra, Brent",7,3,5,12,,,,2.0,,4.0,,,,,,1.0,9.0,,,1.0,,,77.0
15,"Hodge, Luke",14,6,3,17,,1.0,2.0,3.0,5.0,5.0,2.0,4.0,2.0,1.0,,8.0,9.0,1.0,,3.0,,,87.0
32,"Kennedy, Josh",5,4,11,16,,1.0,,5.0,1.0,1.0,3.0,3.0,1.0,3.0,,7.0,9.0,,,,,,81.0
5,"Mitchell, Sam",7,,4,11,,,,4.0,,2.0,5.0,4.0,2.0,2.0,,5.0,4.0,,,1.0,,1.0,100.0
35,"Morton, Jarryd",9,2,4,13,2,2.0,,1.0,2.0,3.0,1.0,3.0,2.0,1.0,,6.0,8.0,,,1.0,1.0,,88.0
28,"Moss, Garry",9,2,7,16,1,,,2.0,,4.0,3.0,,,,,5.0,11.0,,1.0,,,1.0,64.0
29,"Murphy, Tom",3,1,,3,,,,,2.0,,,4.0,1.0,4.0,,1.0,1.0,,,4.0,,,100.0
34,"Renouf, Brent",4,3,6,10,,,17.0,3.0,2.0,,2.0,6.0,,4.0,,3.0,7.0,,,2.0,,,73.0
33,"Rioli, Cyril",12,2,4,16,1,2.0,,4.0,,8.0,2.0,,3.0,,,7.0,9.0,,,,2.0,3.0,86.0
2,"Roughead, Jarryd",7,1,6,13,3,,4.0,1.0,,2.0,2.0,4.0,,1.0,,8.0,5.0,,1.0,4.0,,,96.0
25,"Schoenmakers, Ryan",7,2,3,10,,,1.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,,7.0,3.0,,,3.0,,,86.0
44,"Stokes, Cameron",3,1,7,10,1,2.0,,4.0,,2.0,1.0,1.0,1.0,,,4.0,6.0,,,,,,73.0
19,"Thorp, Mitch",2,2,2,4,,,1.0,2.0,,,1.0,,,,,1.0,3.0,,,1.0,,,51.0
37,"Whitecross, Brendan",9,3,5,14,,,,1.0,2.0,1.0,,1.0,2.0,,,3.0,10.0,,,5.0,,,90.0
6,"Williams, Mark",8,3,4,12,3,,,1.0,2.0,4.0,,1.0,1.0,,,5.0,6.0,1.0,1.0,2.0,,,87.0
11,"Young, Clinton",9,3,2,11,,1.0,,3.0,1.0,3.0,1.0,3.0,,2.0,,3.0,8.0,,,,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,64,101,267,15,15.0,29.0,58.0,28.0,57.0,36.0,49.0,25.0,30.0,,101.0,157.0,3.0,5.0,31.0,5.0,10.0,
Opposition,Opposition,231,109,132,363,22,11.0,73.0,59.0,39.0,52.0,48.0,49.0,30.0,25.0,6.0,133.0,224.0,15.0,16.0,43.0,4.0,12.0,
