Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",11,1,8,19,2,,,3.0,2.0,5.0,4.0,3.0,1.0,1.0,,8.0,11.0,,,3.0,1.0,,
15,"Cameron, Leon",9,3,7,16,,1.0,,,1.0,4.0,2.0,,1.0,,,10.0,6.0,,1.0,1.0,,,
9,"Campbell, Wayne",16,4,3,19,,,,2.0,1.0,7.0,5.0,,3.0,,,7.0,12.0,,,2.0,,,
14,"Fiora, Aaron",8,2,2,10,,,,2.0,,,1.0,2.0,,,,4.0,6.0,1.0,,4.0,1.0,,
2,"Gaspar, Darren",6,4,4,10,1,,,,1.0,1.0,2.0,1.0,,,,4.0,6.0,1.0,1.0,1.0,,,
20,"Hall, Ray",3,2,1,4,,,,1.0,,2.0,,2.0,,1.0,,1.0,3.0,,,3.0,,,
1,"Hilton, Rory",7,1,,7,,1.0,,1.0,,3.0,1.0,1.0,,,,1.0,6.0,,,4.0,2.0,,
16,"Holland, Ben",4,5,3,7,,,,3.0,,1.0,,,,,,1.0,6.0,,,5.0,,,
23,"Houlihan, Adam",14,4,4,18,,,,2.0,1.0,6.0,1.0,,2.0,,,5.0,15.0,,,2.0,1.0,,
39,"Kellaway, Andrew",11,7,3,14,1,,,2.0,3.0,1.0,1.0,1.0,1.0,,,4.0,10.0,1.0,1.0,,,,
21,"King, Clinton",9,3,5,14,1,,,,1.0,1.0,5.0,,2.0,,,5.0,9.0,,1.0,,,,
33,"Knights, Matthew",9,2,8,17,,,,,4.0,4.0,3.0,3.0,1.0,1.0,,5.0,12.0,,,3.0,,,
27,"Krakouer, Andrew",5,2,2,7,2,1.0,,3.0,,1.0,1.0,1.0,1.0,,,3.0,4.0,,2.0,4.0,,,
5,"Ottens, Brad",11,9,2,13,4,1.0,18.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,10.0,4.0,5.0,4.0,3.0,,,
12,"Richardson, Matthew",13,9,3,16,6,1.0,1.0,,,2.0,,2.0,2.0,2.0,3.0,7.0,9.0,4.0,6.0,,,,
18,"Rodan, David",2,1,1,3,,,,2.0,1.0,,,1.0,,1.0,,1.0,2.0,,,2.0,1.0,,
4,"Rogers, Matthew",9,5,5,14,1,2.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,4.0,10.0,,1.0,,,,
10,"Stafford, Greg",8,6,3,11,1,,15.0,1.0,,2.0,,1.0,,1.0,,3.0,8.0,,1.0,1.0,,,
19,"Sziller, Steven",3,2,2,5,1,,,2.0,,,1.0,,,,,3.0,3.0,,1.0,2.0,,,
32,"Tivendale, Greg",13,4,1,14,3,1.0,,1.0,2.0,5.0,1.0,2.0,,1.0,2.0,5.0,7.0,,,3.0,5.0,,
29,"Torney, Jason",12,7,7,19,,1.0,,,3.0,,3.0,,1.0,,,9.0,10.0,3.0,1.0,5.0,,,
36,"Zantuck, Ty",3,1,,3,1,,,1.0,1.0,1.0,,,,,,,2.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,84,74,260,24,11.0,34.0,29.0,23.0,48.0,32.0,24.0,17.0,11.0,5.0,100.0,161.0,15.0,20.0,49.0,11.0,,
Opposition,Opposition,161,73,99,260,18,10.0,27.0,36.0,22.0,46.0,36.0,40.0,11.0,17.0,1.0,99.0,155.0,12.0,14.0,43.0,12.0,,
