St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 226d,45 (19-0-26 42.22%),25 (0.56),←,
15,"Billings, Jack",25y 240d,131 (51-1-79 39.31%),94 (0.72),←,
16,"Butler, Dan",24y 316d,69 (44-0-25 63.77%),87 (1.26),24 (13-0-11 54.17%),34 (1.42)
23,"Bytel, Jack",21y 32d,7 (3-0-4 42.86%),,←,
2,"Carlisle, Jake",29y 196d,150 (68-1-81 45.67%),61 (0.41),65 (28-1-36 43.85%),7 (0.11)
11,"Clark, Hunter",22y 20d,52 (22-1-29 43.27%),6 (0.12),←,
1,"Coffield, Nick",21y 174d,41 (16-1-24 40.24%),1 (0.02),←,
5,"Crouch, Brad",27y 91d,98 (49-0-49 50.00%),35 (0.36),3 (1-0-2 33.33%),1 (0.33)
7,"Dunstan, Luke",26y 76d,105 (38-2-65 37.14%),45 (0.43),←,
22,"Higgins, Jack",22y 27d,48 (32-1-15 67.71%),38 (0.79),5 (2-0-3 40.00%),9 (1.80)
8,"Hill, Bradley",27y 280d,173 (107-0-66 61.85%),82 (0.47),24 (13-0-11 54.17%),3 (0.13)
20,"Howard, Dougal",25y 21d,69 (36-0-33 52.17%),15 (0.22),24 (13-0-11 54.17%),1 (0.04)
41,"Hunter, Paul",28y 65d,3 (1-0-2 33.33%),1 (0.33),←,
12,"King, Max",20y 282d,22 (11-0-11 50.00%),31 (1.41),←,
21,"Long, Ben",23y 237d,50 (19-1-30 39.00%),21 (0.42),←,
13,"Lonie, Jack",24y 245d,81 (33-0-48 40.74%),73 (0.90),←,
36,"McKenzie, Daniel",24y 333d,53 (20-0-33 37.74%),4 (0.08),←,
28,"Membrey, Tim",26y 324d,115 (51-2-62 45.22%),196 (1.70),114 (50-2-62 44.74%),196 (1.72)
6,"Ross, Sebastian",27y 343d,145 (54-2-89 37.93%),26 (0.18),←,
35,"Sinclair, Jack",26y 62d,103 (41-1-61 40.29%),40 (0.39),←,
9,"Steele, Jack",25y 123d,102 (42-1-59 41.67%),41 (0.40),85 (34-1-50 40.59%),32 (0.38)
29,"Webster, Jimmy",27y 291d,97 (33-1-63 34.54%),3 (0.03),←,
44,"Wilkie, Callum",25y 36d,46 (22-0-24 47.83%),,←,
Totals,Totals,25y 33d,1805 (812-15-978 44.99%),925 (0.51),,
C,"Ratten, Brett",49y 278d,150 (76-1-73 51.00%),,30 (16-0-14 53.33%),
