Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Bassett, Scott",3,2,6,9,,,,,2.0,,,1.0,2.0,1.0,,6.0,3.0,,,7.0,,,100.0
20,"Bowden, Patrick",8,3,4,12,,1.0,,1.0,,3.0,,1.0,1.0,,,3.0,9.0,,1.0,1.0,,1.0,77.0
42,"Boyd, Matthew",5,3,3,8,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,6.0,,,1.0,1.0,,50.0
17,"Cooney, Adam",6,3,4,10,1,1.0,,3.0,,,1.0,1.0,,1.0,,6.0,5.0,,,,1.0,,83.0
14,"Darcy, Luke",11,4,3,14,1,1.0,14.0,2.0,,4.0,3.0,3.0,3.0,2.0,,8.0,7.0,,1.0,,,,95.0
10,"Eagleton, Nathan",17,11,10,27,1,2.0,,1.0,1.0,3.0,2.0,5.0,,,,3.0,23.0,,1.0,1.0,1.0,,96.0
13,"Giansiracusa, Daniel",7,3,3,10,,,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,6.0,4.0,1.0,,1.0,,,74.0
9,"Gilbee, Lindsay",5,2,5,10,,,,1.0,3.0,,,,,,,3.0,7.0,,,4.0,,,67.0
3,"Grant, Chris",5,2,4,9,,3.0,,2.0,,3.0,1.0,1.0,,,,6.0,3.0,1.0,1.0,5.0,3.0,,87.0
8,"Hahn, Mitch",5,3,5,10,,,2.0,1.0,,2.0,2.0,4.0,,2.0,,5.0,6.0,1.0,,1.0,,,64.0
25,"Hargrave, Ryan",6,6,5,11,,,,2.0,,2.0,,1.0,,,,2.0,9.0,,,2.0,,,68.0
22,"Harrison, Ben",9,4,3,12,1,3.0,,1.0,,2.0,,2.0,1.0,,,5.0,7.0,1.0,2.0,,,,72.0
6,"Johnson, Brad",20,7,8,28,,2.0,,1.0,4.0,3.0,1.0,3.0,1.0,1.0,,11.0,16.0,1.0,2.0,2.0,,1.0,100.0
36,"Lake, Brian",8,7,2,10,,,,1.0,2.0,,1.0,1.0,,1.0,,3.0,8.0,1.0,,7.0,,,100.0
23,"McMahon, Jordan",10,7,5,15,,2.0,,,2.0,5.0,,,1.0,,,3.0,13.0,,,1.0,3.0,,76.0
2,"Murphy, Robert",12,5,4,16,1,,,1.0,7.0,3.0,2.0,1.0,,,,6.0,10.0,1.0,1.0,4.0,2.0,,100.0
15,"Power, Sam",5,4,4,9,,,,1.0,2.0,1.0,,1.0,,,,1.0,8.0,,,,,,64.0
24,"Rawlings, Jade",12,7,4,16,1,1.0,,,,5.0,,1.0,,1.0,,2.0,13.0,,3.0,,,,89.0
30,"Robbins, Matthew",8,2,3,11,1,2.0,1.0,3.0,,2.0,1.0,,1.0,,,4.0,8.0,,2.0,1.0,,1.0,100.0
5,"Smith, Rohan",21,5,6,27,,2.0,,1.0,6.0,3.0,,2.0,,,,5.0,20.0,,,,,,100.0
31,"Street, Peter",2,5,3,5,,,9.0,,,1.0,,1.0,,,,1.0,4.0,1.0,,1.0,,,48.0
7,"West, Scott",15,7,12,27,,,,4.0,3.0,3.0,5.0,3.0,,,,11.0,17.0,,,,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,102,106,306,7,22.0,27.0,29.0,36.0,47.0,21.0,33.0,12.0,10.0,,102.0,206.0,8.0,14.0,39.0,11.0,4.0,
Opposition,Opposition,187,106,122,309,17,17.0,26.0,30.0,41.0,55.0,28.0,26.0,10.0,12.0,6.0,84.0,222.0,7.0,24.0,27.0,26.0,12.0,
