Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",6,4,3,9,1,2.0,,,,2.0,1.0,2.0,,,,4.0,5.0,1.0,2.0,1.0,,,92.0
34,"Attard, Jayden",7,3,3,10,,,,4.0,,2.0,,2.0,1.0,,,1.0,9.0,,,2.0,,,63.0
20,"Black, Simon",17,4,16,33,,,,1.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,11.0,22.0,,,1.0,1.0,1.0,79.0
36,"Bradshaw, Daniel",18,13,4,22,5,1.0,,1.0,2.0,3.0,,2.0,,,,9.0,13.0,4.0,4.0,2.0,,,100.0
17,"Brennan, Jared",7,3,5,12,,2.0,,3.0,1.0,3.0,,2.0,,2.0,,5.0,7.0,,,1.0,,1.0,78.0
16,"Brown, Jonathan",16,17,9,25,3,1.0,,1.0,,5.0,2.0,1.0,,,3.0,10.0,15.0,5.0,5.0,2.0,,,100.0
19,"Charman, Jamie",12,7,2,14,2,1.0,26.0,3.0,1.0,4.0,2.0,1.0,,1.0,,6.0,8.0,2.0,2.0,2.0,,,59.0
1,"Clark, Mitch",7,4,2,9,,,9.0,4.0,3.0,1.0,2.0,,1.0,,,4.0,6.0,,,3.0,,,55.0
30,"Copeland, Robert",13,4,4,17,,,,2.0,3.0,5.0,1.0,1.0,1.0,,,5.0,10.0,,,4.0,1.0,,97.0
4,"Fixter, Ben",5,2,5,10,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,3.0,7.0,,,1.0,,,57.0
45,"Harding, Scott",5,2,6,11,,,,4.0,2.0,2.0,2.0,4.0,,,,4.0,7.0,,,1.0,,1.0,73.0
33,"Hooper, Rhan",7,1,2,9,1,,,7.0,,5.0,1.0,1.0,1.0,,,5.0,5.0,,,,,1.0,100.0
2,"Johnson, Chris",11,4,13,24,,,,3.0,4.0,4.0,1.0,1.0,3.0,1.0,,12.0,12.0,1.0,,,1.0,1.0,97.0
23,"Leppitsch, Justin",4,5,6,10,,,,,4.0,1.0,,3.0,1.0,2.0,,1.0,9.0,,,,1.0,,51.0
9,"McGrath, Ashley",6,2,7,13,,2.0,,3.0,,3.0,4.0,1.0,,1.0,,8.0,5.0,,,4.0,,,94.0
15,"Michael, Mal",5,3,2,7,,,,2.0,1.0,1.0,,1.0,1.0,,,3.0,5.0,,,12.0,,,100.0
25,"Mills, Wayde",8,7,6,14,,,,,,,,1.0,,,,4.0,8.0,1.0,,4.0,,,100.0
8,"Notting, Tim",7,5,2,9,,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,3.0,6.0,2.0,1.0,,,1.0,65.0
6,"Power, Luke",15,4,13,28,3,,,2.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0,9.0,20.0,,,,8.0,,98.0
35,"Rischitelli, Michael",8,2,8,16,,1.0,,4.0,1.0,2.0,2.0,2.0,,1.0,,3.0,14.0,,1.0,2.0,,2.0,100.0
11,"Sherman, Justin",13,5,11,24,2,,,1.0,2.0,4.0,6.0,1.0,1.0,,,10.0,14.0,,,1.0,2.0,,82.0
3,"Voss, Michael",15,5,6,21,,,,3.0,1.0,6.0,6.0,1.0,1.0,1.0,,9.0,12.0,1.0,,1.0,,,60.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,106,135,347,17,13.0,35.0,49.0,33.0,62.0,44.0,35.0,16.0,14.0,6.0,129.0,219.0,17.0,15.0,44.0,14.0,8.0,
Opposition,Opposition,215,118,121,336,15,7.0,35.0,37.0,50.0,44.0,27.0,36.0,14.0,16.0,,112.0,221.0,6.0,12.0,44.0,9.0,9.0,
