Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Brayshaw, Andrew",10,5,6,16,,1.0,,2.0,,3.0,2.0,3.0,,,,5.0,10.0,,1.0,1.0,,,73.0
5,"Cerra, Adam",9,2,6,15,,,,3.0,2.0,2.0,,1.0,1.0,,,4.0,10.0,,,2.0,,,89.0
33,"Colyer, Travis",10,5,7,17,1,1.0,,,,1.0,,1.0,,,,3.0,14.0,,1.0,,,,63.0
6,"Conca, Reece",12,3,8,20,,,,2.0,2.0,4.0,1.0,6.0,1.0,3.0,,5.0,16.0,,,2.0,,2.0,71.0
36,"Cox, Brennan",3,1,4,7,,,1.0,2.0,,4.0,,,,,,5.0,2.0,,,3.0,,1.0,83.0
44,"Duman, Taylin",8,4,2,10,,,,,3.0,,,3.0,,1.0,,1.0,8.0,,,2.0,,,80.0
7,"Fyfe, Nat",11,4,20,31,,,,3.0,,6.0,13.0,7.0,1.0,2.0,,18.0,13.0,1.0,,3.0,,1.0,90.0
21,"Hamling, Joel",2,3,3,5,,,,1.0,2.0,,,,,,,2.0,3.0,1.0,,4.0,,,93.0
9,"Hill, Bradley",11,5,4,15,,,,1.0,1.0,2.0,,2.0,,,,2.0,13.0,,,1.0,,,85.0
11,"Hogan, Jesse",16,14,6,22,3,,,,,2.0,,4.0,,,,3.0,19.0,,5.0,,,,93.0
15,"Hughes, Ethan",10,7,6,16,,1.0,,2.0,5.0,,1.0,,,,,5.0,9.0,1.0,1.0,2.0,,,73.0
26,"Langdon, Ed",16,10,16,32,,,,2.0,5.0,4.0,2.0,,,,,5.0,27.0,,1.0,,,2.0,89.0
37,"Lobb, Rory",4,1,8,12,1,,22.0,1.0,,,1.0,,1.0,,,8.0,5.0,,,5.0,,,90.0
3,"Matera, Brandon",11,4,5,16,4,,,,,3.0,1.0,7.0,1.0,2.0,,10.0,9.0,,1.0,1.0,,,72.0
16,"Mundy, David",14,,11,25,,,,5.0,1.0,3.0,8.0,4.0,1.0,,,13.0,13.0,,,4.0,,1.0,69.0
25,"Pearce, Alex",2,3,5,7,,,,,2.0,1.0,,2.0,2.0,1.0,,4.0,3.0,,,7.0,,,95.0
38,"Ryan, Luke",18,6,5,23,,,,1.0,3.0,1.0,,2.0,,,,7.0,8.0,,,7.0,,,85.0
39,"Switkowski, Sam",6,4,8,14,1,,,4.0,1.0,3.0,1.0,3.0,,2.0,,3.0,12.0,,,2.0,,2.0,68.0
20,"Taberner, Matthew",18,13,3,21,3,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,11.0,4.0,7.0,1.0,,,90.0
18,"Tucker, Darcy",16,5,9,25,,,,1.0,2.0,3.0,,2.0,1.0,1.0,,3.0,22.0,,,,,,77.0
10,"Walters, Michael",17,6,8,25,3,1.0,,2.0,2.0,9.0,5.0,4.0,1.0,,3.0,12.0,13.0,1.0,3.0,,,2.0,87.0
14,"Wilson, Nathan",13,3,3,16,,1.0,,1.0,3.0,1.0,,,,,,3.0,7.0,,,2.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,108,153,390,16,10.0,24.0,35.0,36.0,54.0,36.0,53.0,12.0,13.0,5.0,132.0,247.0,8.0,20.0,49.0,,11.0,
Opposition,Opposition,218,101,167,385,11,16.0,48.0,51.0,38.0,50.0,34.0,44.0,13.0,12.0,1.0,127.0,257.0,4.0,5.0,56.0,9.0,5.0,
