Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",16,4,7,23,1,1.0,,4.0,,4.0,4.0,,,,,5.0,15.0,,1.0,2.0,,1.0,88.0
21,"Black, Heath",14,1,6,20,,1.0,,3.0,5.0,4.0,1.0,3.0,4.0,2.0,,7.0,14.0,,,1.0,3.0,,89.0
9,"Carr, Matthew",12,6,7,19,1,,,2.0,,4.0,2.0,3.0,,,,6.0,13.0,,,2.0,,1.0,83.0
10,"Cook, Troy",11,5,8,19,1,1.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,,5.0,14.0,,2.0,1.0,,,57.0
15,"Crowley, Ryan",11,10,4,15,1,1.0,,2.0,3.0,3.0,2.0,1.0,,1.0,,3.0,14.0,,2.0,2.0,,,82.0
25,"Dodd, Steven",5,3,10,15,,,,1.0,3.0,,1.0,2.0,,,,3.0,11.0,,,8.0,,1.0,100.0
30,"Drum, Marcus",5,2,3,8,,,,3.0,,2.0,2.0,2.0,,,,4.0,4.0,1.0,,,1.0,,33.0
33,"Farmer, Jeff",10,3,3,13,2,3.0,,2.0,,3.0,1.0,1.0,,,,4.0,8.0,,1.0,1.0,,2.0,78.0
27,"Gilmore, Daniel",8,5,7,15,,1.0,2.0,1.0,,6.0,1.0,2.0,,,,5.0,10.0,1.0,,,,,74.0
43,"Hayden, Roger",5,3,5,10,,,,,1.0,2.0,,1.0,1.0,,,4.0,6.0,,,3.0,,1.0,100.0
37,"Johnson, Michael",14,9,7,21,,,1.0,3.0,4.0,4.0,1.0,4.0,,1.0,,7.0,14.0,,,5.0,,1.0,89.0
8,"McManus, Shaun",10,4,11,21,,,,1.0,3.0,4.0,5.0,6.0,,,,7.0,11.0,,,1.0,,,73.0
18,"McPharlin, Luke",7,4,4,11,,,,,5.0,,,3.0,,2.0,,6.0,3.0,2.0,,5.0,,,100.0
6,"Medhurst, Paul",8,6,3,11,,1.0,,2.0,1.0,3.0,,3.0,1.0,,,3.0,8.0,,1.0,2.0,,,69.0
16,"Mundy, David",8,5,4,12,,,,2.0,7.0,,,2.0,,,,5.0,7.0,2.0,,6.0,3.0,,77.0
28,"Murphy, Ryan",8,4,,8,5,,,,,1.0,,,,,3.0,2.0,7.0,,4.0,,,,91.0
23,"Parker, Shane",5,4,5,10,,,,3.0,2.0,,,,,,,3.0,7.0,,,3.0,1.0,,100.0
29,"Pavlich, Matthew",16,7,2,18,2,3.0,1.0,,,5.0,,2.0,1.0,1.0,1.0,6.0,11.0,1.0,5.0,2.0,,,97.0
7,"Peake, Brett",11,5,5,16,,1.0,,6.0,1.0,5.0,3.0,3.0,1.0,,,4.0,12.0,,,1.0,6.0,,78.0
31,"Sandilands, Aaron",4,5,6,10,1,,20.0,1.0,2.0,,2.0,1.0,,,,3.0,8.0,1.0,1.0,2.0,,1.0,81.0
3,"Schammer, Byron",6,2,7,13,,1.0,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,,7.0,6.0,,1.0,1.0,,2.0,72.0
1,"Webster, Luke",11,8,8,19,1,1.0,,5.0,,7.0,,1.0,1.0,1.0,,7.0,12.0,,1.0,6.0,,3.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,105,122,327,15,17.0,25.0,49.0,39.0,63.0,27.0,44.0,11.0,10.0,4.0,106.0,215.0,8.0,19.0,54.0,14.0,13.0,
Opposition,Opposition,209,123,139,348,13,11.0,35.0,51.0,50.0,49.0,28.0,43.0,10.0,11.0,2.0,111.0,235.0,16.0,13.0,57.0,20.0,5.0,
