St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",27y 299d,126 (73-1-52 58.33%),96 (0.76),43 (15-1-27 36.05%),22 (0.51)
14,"Bardsley, Kristian",22y 256d,25 (9-1-15 38.00%),17 (0.68),20 (7-1-12 37.50%),13 (0.65)
26,"Brown, Tony",17y 364d,4 (2-0-2 50.00%),1 (0.25),←,
3,"Burke, Nathan",25y 110d,169 (72-2-95 43.20%),55 (0.33),←,
42,"Coghlan, Glen",20y 302d,6 (1-0-5 16.67%),3 (0.50),←,
1,"Devonport, Craig",25y 120d,89 (42-0-47 47.19%),78 (0.88),←,
10,"Everitt, Peter",21y 24d,40 (15-1-24 38.75%),39 (0.98),←,
2,"Frawley, Danny",31y 261d,232 (81-2-149 35.34%),13 (0.06),←,
32,"Georgiou, John",19y 234d,13 (10-0-3 76.92%),2 (0.15),←,
35,"Harvey, Robert",23y 279d,121 (59-2-60 49.59%),69 (0.57),←,
29,"Jones, Austinn",18y 241d,9 (2-0-7 22.22%),6 (0.67),←,
17,"Keogh, Rod",24y 63d,42 (19-0-23 45.24%),13 (0.31),20 (7-0-13 35.00%),5 (0.25)
23,"Loewe, Stewart",27y 4d,178 (75-1-102 42.42%),278 (1.56),←,
28,"OBrien, Craig",25y 85d,62 (29-1-32 47.58%),108 (1.74),41 (15-1-25 37.80%),92 (2.24)
8,"Peckett, Justin",22y 234d,47 (19-1-27 41.49%),1 (0.02),←,
31,"Shanahan, Jamie",27y 172d,66 (31-1-34 47.73%),,←,
4,"Smith, Joel",18y 24d,7 (2-0-5 28.57%),1 (0.14),←,
19,"Sziller, Steven",22y 163d,9 (2-0-7 22.22%),3 (0.33),←,
9,"Vidovic, Lazar",30y 56d,50 (27-1-22 55.00%),7 (0.14),←,
15,"Wakelin, Darryl",20y 289d,8 (2-0-6 25.00%),,←,
7,"Winmar, Nicky",29y 244d,162 (70-1-91 43.52%),218 (1.35),←,
Totals,Totals,23y 339d,1465 (642-15-808 43.82%),1008 (0.69),,
C,"Alves, Stan",49y 5d,31 (9-1-21 30.65%),,←,
