Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",21y 289d,3 (1-0-2 33.33%),1 (0.33),←,
3,"Bartram, Clint",22y 54d,61 (19-1-41 31.97%),12 (0.20),←,
6,"Bate, Matthew",22y 322d,71 (22-0-49 30.99%),69 (0.97),←,
43,"Bennell, Jamie",19y 308d,19 (3-0-16 15.79%),4 (0.21),←,
32,"Bruce, Cameron",30y 193d,206 (85-1-120 41.50%),204 (0.99),←,
36,"Davey, Aaron",26y 305d,122 (49-1-72 40.57%),139 (1.14),←,
14,"Dunn, Lynden",22y 332d,55 (16-0-39 29.09%),38 (0.69),←,
8,"Frawley, James",21y 203d,43 (11-0-32 25.58%),1 (0.02),←,
20,"Garland, Colin",21y 348d,21 (3-0-18 14.29%),2 (0.10),←,
18,"Green, Brad",29y 29d,201 (88-1-112 44.03%),245 (1.22),←,
16,"Grimes, Jack",20y 335d,15 (3-0-12 20.00%),2 (0.13),←,
40,"Jamar, Mark",26y 245d,76 (29-1-46 38.82%),29 (0.38),←,
2,"Jones, Nathan",22y 81d,73 (16-1-56 22.60%),30 (0.41),←,
28,"Macdonald, Joel",25y 183d,83 (46-1-36 56.02%),6 (0.07),3 (1-0-2 33.33%),
23,"McDonald, James",33y 188d,238 (98-1-139 41.39%),52 (0.22),←,
13,"McKenzie, Jordie",19y 294d,6 (1-0-5 16.67%),1 (0.17),←,
22,"Moloney, Brent",26y 73d,93 (34-1-58 37.10%),23 (0.25),70 (22-0-48 31.43%),17 (0.24)
29,"Newton, Michael",22y 349d,23 (6-0-17 26.09%),30 (1.30),←,
15,"Petterd, Ricky",21y 261d,32 (8-0-24 25.00%),31 (0.97),←,
31,"Scully, Tom",18y 331d,3 (1-0-2 33.33%),,←,
9,"Trengove, Jack",18y 221d,3 (1-0-2 33.33%),1 (0.33),←,
1,"Warnock, Matthew",26y 8d,41 (8-0-33 19.51%),1 (0.02),←,
Totals,Totals,23y 275d,1488 (548-9-931 36.83%),921 (0.62),,
C,"Bailey, Dean",43y 83d,47 (8-0-39 17.02%),,←,
