Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",8,3,9,17,1,,,6.0,1.0,3.0,5.0,3.0,2.0,3.0,,12.0,6.0,,1.0,,1.0,,78.0
24,"Bews, Jed",1,2,8,9,,,,5.0,,,1.0,2.0,,1.0,,4.0,5.0,,,1.0,,,84.0
46,"Blicavs, Mark",8,4,8,16,1,,10.0,4.0,1.0,3.0,5.0,3.0,1.0,2.0,,12.0,5.0,2.0,1.0,,,1.0,82.0
4,"Bruhn, Tanner",8,3,5,13,1,,,6.0,1.0,1.0,4.0,2.0,,,,7.0,6.0,,,1.0,,,65.0
5,"Cameron, Jeremy",14,5,1,15,3,2.0,,3.0,,5.0,1.0,7.0,1.0,3.0,2.0,6.0,10.0,3.0,3.0,1.0,,,95.0
15,"Ceglar, Jonathon",6,3,6,12,,,37.0,2.0,,1.0,4.0,4.0,2.0,4.0,,6.0,7.0,1.0,,4.0,,,75.0
45,"Close, Brad",1,,10,11,,,,4.0,,1.0,1.0,3.0,1.0,1.0,,4.0,6.0,,,,,,83.0
35 ↓,"Dangerfield, Patrick",13,3,3,16,,,,4.0,1.0,5.0,3.0,3.0,1.0,1.0,,5.0,10.0,,1.0,1.0,,1.0,38.0
28 ↑,"Dempsey, Oliver",3,1,3,6,,1.0,,,,,1.0,,,,,3.0,3.0,1.0,,,,,30.0
22,"Duncan, Mitch",17,4,3,20,,,,4.0,5.0,3.0,2.0,2.0,1.0,,,3.0,13.0,,,1.0,,1.0,85.0
39,"Guthrie, Zach",11,6,7,18,,,,3.0,2.0,3.0,2.0,1.0,1.0,,,6.0,10.0,,,4.0,,1.0,84.0
26,"Hawkins, Tom",8,4,6,14,1,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,9.0,5.0,1.0,3.0,,,2.0,100.0
36,"Henry, Oliver",7,2,2,9,1,3.0,,,,1.0,,,,,,5.0,4.0,2.0,1.0,,,1.0,81.0
9,"Holmes, Max",13,2,9,22,1,,,8.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,10.0,10.0,,,1.0,1.0,,72.0
10,"Knevitt, Mitch",6,3,9,15,1,,,2.0,1.0,4.0,1.0,2.0,,1.0,,5.0,10.0,2.0,1.0,2.0,,1.0,58.0
8,"Kolodjashnij, Jake",10,11,5,15,,,,1.0,2.0,1.0,,,,,,2.0,13.0,1.0,,7.0,,,95.0
32,"Miers, Gryan",6,3,6,12,1,,,3.0,,2.0,,,1.0,,,5.0,9.0,,,,,,80.0
42,"OConnor, Mark",11,7,5,16,,,,3.0,3.0,3.0,1.0,1.0,1.0,,,7.0,9.0,1.0,,4.0,,,86.0
17,"Ratugolea, Esava",7,8,6,13,,,,,5.0,1.0,,1.0,3.0,,,8.0,6.0,3.0,,7.0,,,94.0
37,"Simpson, Sam",5,2,4,9,2,1.0,,2.0,,2.0,,1.0,,1.0,,4.0,5.0,,1.0,,,1.0,80.0
7,"Smith, Isaac",14,2,7,21,1,2.0,,3.0,5.0,4.0,2.0,1.0,1.0,,,7.0,13.0,,,1.0,,1.0,82.0
44,"Stewart, Tom",17,8,7,24,,,,1.0,4.0,1.0,,4.0,1.0,2.0,,9.0,13.0,,,4.0,,,90.0
2,"Tuohy, Zach",9,4,3,12,,,,4.0,2.0,4.0,3.0,1.0,,1.0,,6.0,8.0,,,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,90,132,335,14,14.0,50.0,70.0,34.0,53.0,42.0,44.0,20.0,21.0,3.0,145.0,186.0,17.0,12.0,40.0,2.0,10.0,
Opposition,Opposition,189,76,144,333,11,6.0,49.0,64.0,39.0,46.0,37.0,56.0,21.0,20.0,3.0,129.0,192.0,11.0,13.0,44.0,2.0,7.0,
