West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
16,"Adkins, Damien",23y 212d,43 (21-0-22 48.84%),25 (0.58),21 (12-0-9 57.14%),17 (0.81)
6,"Banfield, Drew",30y 163d,222 (124-3-95 56.53%),70 (0.32),←,
10,"Braun, Michael",26y 137d,133 (62-2-69 47.37%),44 (0.33),←,
17,"Chick, Daniel",28y 180d,181 (91-4-86 51.38%),177 (0.98),32 (17-2-13 56.25%),18 (0.56)
20,"Cox, Dean",23y 7d,74 (33-1-40 45.27%),23 (0.31),←,
32,"Embley, Andrew",23y 42d,87 (39-1-47 45.40%),82 (0.94),←,
7,"Fletcher, Chad",24y 344d,94 (40-3-51 44.15%),45 (0.48),←,
23,"Glass, Darren",23y 86d,67 (27-2-38 41.79%),4 (0.06),←,
39,"Hunter, Adam",23y 51d,59 (26-2-31 45.76%),10 (0.17),←,
18,"Jones, Rowan",24y 263d,106 (48-3-55 46.70%),47 (0.44),←,
3,"Judd, Chris",20y 335d,64 (32-2-30 51.56%),68 (1.06),←,
4,"Kerr, Daniel",21y 84d,81 (35-2-44 44.44%),55 (0.68),←,
21,"Lynch, Quinten",21y 197d,29 (14-0-15 48.28%),22 (0.76),←,
33,"Matera, Phillip",28y 255d,156 (73-3-80 47.76%),346 (2.22),←,
2,"McDougall, Andrew",21y 40d,29 (16-0-13 55.17%),39 (1.34),←,
5,"Morrison, Chad",26y 132d,144 (74-1-69 51.74%),87 (0.60),←,
28,"Sampi, Ashley",20y 200d,43 (20-2-21 48.84%),60 (1.40),←,
14,"Seaby, Mark",20y 99d,13 (8-0-5 61.54%),10 (0.77),←,
41,"Staker, Brent",20y 77d,20 (9-1-10 47.50%),7 (0.35),←,
22,"Waters, Beau",18y 131d,8 (5-0-3 62.50%),,←,
44,"Wirrpanda, David",25y 5d,123 (58-3-62 48.37%),60 (0.49),←,
13,"Wooden, Josh",25y 268d,89 (41-0-48 46.07%),14 (0.16),←,
Totals,Totals,23y 250d,1865 (896-35-934 48.04%),1295 (0.69),,
C,"Worsfold, John",35y 318d,65 (33-2-30 52.31%),,←,
