Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
18,"Charles, Sean",19y 45d,16 (5-0-11 31.25%),22 (1.38),←,
23,"Dyson, Kevin",27y 59d,41 (22-0-19 53.66%),19 (0.46),←,
20,"Febey, Matthew",24y 317d,42 (21-0-21 50.00%),14 (0.33),←,
21,"Febey, Steven",24y 317d,122 (68-0-54 55.74%),19 (0.16),←,
13,"Jakovich, Allen",26y 103d,46 (24-0-22 52.17%),193 (4.20),←,
7,"Kowal, Darren",22y 14d,27 (17-0-10 62.96%),22 (0.81),←,
37,"Lamprill, Andrew",25y 59d,10 (5-0-5 50.00%),2 (0.20),←,
16,"Lovell, Andy",23y 339d,90 (43-1-46 48.33%),110 (1.22),←,
17,"Lovett, Brett",28y 43d,174 (99-1-74 57.18%),25 (0.14),←,
3,"Lyon, Garry",26y 292d,161 (94-1-66 58.70%),239 (1.48),←,
9,"Neitz, David",19y 161d,34 (17-0-17 50.00%),19 (0.56),←,
25,"Norrish, Jason",22y 157d,12 (6-0-6 50.00%),1 (0.08),←,
10,"Pike, Martin",21y 230d,14 (4-0-10 28.57%),1 (0.07),←,
19,"Prymke, Paul",23y 206d,13 (6-0-7 46.15%),1 (0.08),←,
41,"Rohde, Peter",29y 225d,153 (91-1-61 59.80%),25 (0.16),107 (57-1-49 53.74%),19 (0.18)
5,"Schwarz, David",21y 343d,51 (19-1-31 38.24%),62 (1.22),←,
11,"Stynes, Jim",28y 70d,167 (95-1-71 57.19%),108 (0.65),←,
2,"Tingay, Stephen",23y 323d,90 (50-0-40 55.56%),43 (0.48),←,
12,"Viney, Todd",28y 94d,132 (68-1-63 51.89%),56 (0.42),←,
27,"Wight, Sean",30y 109d,118 (65-0-53 55.08%),63 (0.53),←,
8,"Yeats, Graeme",29y 284d,170 (92-1-77 54.41%),45 (0.26),←,
Totals,Totals,25y 41d,1683 (911-8-764 54.13%),1089 (0.65),,
C,"Balme, Neil",42y 168d,34 (17-0-17 50.00%),,←,
