Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
8,"Frawley, James",22y 299d,75 (25-1-49 34.00%),3 (0.04),←,
20,"Garland, Colin",23y 79d,51 (16-2-33 33.33%),3 (0.06),←,
18,"Green, Brad",30y 125d,235 (102-3-130 44.04%),319 (1.36),←,
5,"Gysberts, Jordan",20y 35d,15 (6-1-8 43.33%),3 (0.20),←,
38,"Howe, Jeremy",21y 17d,6 (4-0-2 66.67%),7 (1.17),←,
40,"Jamar, Mark",27y 341d,104 (41-3-60 40.87%),43 (0.41),←,
2,"Jones, Nathan",23y 177d,107 (30-3-74 29.44%),46 (0.43),←,
24,"Jurrah, Liam",22y 297d,32 (14-1-17 45.31%),74 (2.31),←,
19,"Maric, Addam",21y 89d,19 (4-1-14 23.68%),15 (0.79),←,
34,"Martin, Stefan",24y 241d,43 (13-1-29 31.40%),13 (0.30),←,
13,"McKenzie, Jordie",21y 25d,30 (12-1-17 41.67%),2 (0.07),←,
22,"Moloney, Brent",27y 169d,123 (45-3-75 37.80%),31 (0.25),100 (33-2-65 34.00%),25 (0.25)
10,"Morton, Cale",21y 179d,60 (15-1-44 25.83%),29 (0.48),←,
49,"Nicholson, Daniel",20y 256d,6 (4-0-2 66.67%),2 (0.33),←,
15,"Petterd, Ricky",22y 357d,45 (14-1-30 32.22%),52 (1.16),←,
27,"Rivers, Jared",26y 271d,121 (49-3-69 41.74%),5 (0.04),←,
31,"Scully, Tom",20y 62d,27 (12-1-14 46.30%),6 (0.22),←,
47,"Strauss, James",21y 32d,8 (4-0-4 50.00%),,←,
12,"Sylvia, Colin",25y 250d,117 (42-2-73 36.75%),98 (0.84),←,
35,"Tapscott, Luke",20y 18d,9 (4-1-4 50.00%),1 (0.11),←,
9,"Trengove, Jack",19y 317d,30 (13-2-15 46.67%),16 (0.53),←,
4,"Watts, Jack",20y 112d,33 (12-2-19 39.39%),28 (0.85),←,
Totals,Totals,22y 353d,1296 (481-33-782 37.11%),796 (0.61),,
C,"Bailey, Dean",44y 179d,81 (22-2-57 28.40%),,←,
