Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",21y 195d,56 (43-2-11 78.57%),60 (1.07),←,
11,"Blair, Jarryd",21y 134d,32 (29-1-2 92.19%),31 (0.97),←,
15,"Brown, Leigh",29y 184d,242 (128-3-111 53.51%),136 (0.56),61 (50-2-9 83.61%),52 (0.85)
32,"Cloke, Travis",24y 174d,145 (94-2-49 65.52%),217 (1.50),←,
1,"Davis, Leon",30y 70d,222 (126-2-94 57.21%),269 (1.21),←,
31,"Dawes, Chris",23y 102d,44 (37-1-6 85.23%),61 (1.39),←,
4,"Didak, Alan",28y 192d,198 (125-1-72 63.38%),265 (1.34),←,
35,"Fasolo, Alex",19y 79d,10 (10-0-0 100.00%),14 (1.40),←,
6,"Goldsack, Tyson",24y 96d,67 (45-0-22 67.16%),7 (0.10),←,
26,"Johnson, Ben",30y 143d,220 (130-1-89 59.32%),68 (0.31),←,
18,"Jolly, Darren",29y 293d,204 (118-4-82 58.82%),105 (0.51),38 (32-2-4 86.84%),35 (0.92)
7,"Krakouer, Andrew",28y 203d,121 (52-0-69 42.98%),131 (1.08),19 (18-0-1 94.74%),29 (1.53)
8,"Lumumba, Heritier",24y 284d,131 (89-2-40 68.70%),15 (0.11),←,
10,"Pendlebury, Scott",23y 231d,123 (84-2-37 69.11%),83 (0.67),←,
20,"Reid, Ben",22y 119d,50 (37-2-11 76.00%),4 (0.08),←,
22,"Sidebottom, Steele",20y 236d,57 (46-2-9 82.46%),50 (0.88),←,
28,"Sinclair, Ben",19y 329d,3 (3-0-0 100.00%),2 (0.67),←,
36,"Swan, Dane",27y 182d,171 (107-2-62 63.16%),131 (0.77),←,
13,"Thomas, Dale",24y 66d,130 (88-2-40 68.46%),99 (0.76),←,
34,"Toovey, Alan",24y 156d,83 (61-2-20 74.70%),8 (0.10),←,
19,"Wood, Cameron",24y 175d,57 (30-0-27 52.63%),17 (0.30),41 (27-0-14 65.85%),17 (0.41)
25,"Young, Tom",19y 122d,2 (2-0-0 100.00%),2 (1.00),←,
Totals,Totals,24y 238d,2368 (1484-31-853 62.67%),1775 (0.75),,
C,"Malthouse, Mick",58y 9d,660 (384-6-270 58.64%),,282 (161-2-119 57.45%),
