Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",21y 267d,8 (4-0-4 50.00%),,←,
22,"Breust, Luke",31y 276d,259 (163-2-94 63.32%),481 (1.86),←,
12,"Day, Will",21y 70d,32 (9-0-23 28.13%),4 (0.13),←,
24,"Grainger-Barras, Denver",20y 119d,20 (10-1-9 52.50%),,←,
19,"Gunston, Jack",30y 302d,224 (136-1-87 60.94%),426 (1.90),210 (131-1-78 62.62%),406 (1.93)
15,"Hardwick, Blake",25y 190d,123 (56-2-65 46.34%),6 (0.05),←,
4,"Impey, Jarman",27y 36d,150 (73-0-77 48.67%),58 (0.39),75 (33-0-42 44.00%),24 (0.32)
39,"Jeka, Emerson",20y 330d,7 (1-1-5 21.43%),2 (0.29),←,
23,"Koschitzke, Jacob",22y 34d,36 (11-2-23 33.33%),45 (1.25),←,
31,"Macdonald, Connor",19y 213d,19 (7-0-12 36.84%),9 (0.47),←,
32,"Maginness, Finn",21y 172d,18 (7-0-11 38.89%),3 (0.17),←,
7,"McEvoy, Ben",33y 34d,251 (136-5-110 55.18%),104 (0.41),160 (85-3-72 54.06%),77 (0.48)
3,"Mitchell, Tom",29y 75d,170 (87-3-80 52.06%),76 (0.45),105 (45-3-57 44.29%),38 (0.36)
13,"Moore, Dylan",23y 10d,51 (17-1-33 34.31%),55 (1.08),←,
1,"Morrison, Harry",23y 275d,77 (33-1-43 43.51%),20 (0.26),←,
11,"Nash, Conor",24y 17d,49 (22-1-26 45.92%),15 (0.31),←,
44,"Newcombe, Jai",21y 12d,28 (11-2-15 42.86%),9 (0.32),←,
10,"OMeara, Jaeger",28y 172d,142 (63-2-77 45.07%),70 (0.49),98 (45-2-51 46.94%),43 (0.44)
14,"Scrimshaw, Jack",23y 344d,66 (23-1-42 35.61%),7 (0.11),62 (23-1-38 37.90%),7 (0.11)
29,"Serong, Jai",19y 179d,2 (1-0-1 50.00%),1 (0.50),←,
26,"Shiels, Liam",31y 107d,255 (156-3-96 61.76%),90 (0.35),←,
6,"Sicily, James",27y 220d,114 (58-1-55 51.32%),59 (0.52),←,
25,"Ward, Josh",18y 362d,13 (7-0-6 53.85%),2 (0.15),←,
Totals,Totals,24y 229d,2114 (1091-29-994 51.61%),1542 (0.73),,
C,"Mitchell, Sam",39y 306d,21 (8-0-13 38.10%),,←,
