Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",21y 117d,24 (19-0-5 79.17%),9 (0.38),←,
29,"Beaumont, Simon",20y 192d,7 (7-0-0 100.00%),5 (0.71),←,
20,"Brown, Fraser",25y 309d,116 (72-1-43 62.50%),73 (0.63),←,
16,"Camporeale, Scott",20y 316d,35 (31-0-4 88.57%),21 (0.60),←,
39,"Christou, Ang",24y 158d,85 (64-1-20 75.88%),16 (0.19),←,
6,"Clape, Matt",27y 25d,62 (50-0-12 80.65%),52 (0.84),33 (29-0-4 87.88%),38 (1.15)
34,"De Iulio, Ron",24y 68d,49 (35-0-14 71.43%),47 (0.96),←,
13,"Hanna, Mil",30y 78d,173 (103-2-68 60.12%),79 (0.46),←,
17,"Heaver, Brent",25y 7d,66 (49-1-16 75.00%),104 (1.58),54 (40-1-13 75.00%),92 (1.70)
9,"Hickmott, Adrian",24y 84d,61 (41-0-20 67.21%),28 (0.46),11 (9-0-2 81.82%),4 (0.36)
4,"Kernahan, Stephen",32y 295d,223 (144-2-77 65.02%),678 (3.04),←,
43,"Koutoufides, Anthony",23y 156d,73 (52-1-20 71.92%),45 (0.62),←,
44,"Madden, Justin",35y 22d,323 (208-2-113 64.71%),188 (0.58),278 (178-2-98 64.39%),168 (0.60)
22,"Manton, Glenn",23y 21d,45 (33-0-12 73.33%),12 (0.27),24 (22-0-2 91.67%),8 (0.33)
19,"Pearce, Brad",24y 311d,36 (31-0-5 86.11%),79 (2.19),34 (31-0-3 91.18%),78 (2.29)
7,"Ratten, Brett",24y 347d,109 (72-0-37 66.06%),28 (0.26),←,
25,"Sexton, Ben",23y 237d,42 (22-1-19 53.57%),32 (0.76),3 (2-0-1 66.67%),
14,"Sexton, Michael",25y 109d,119 (80-1-38 67.65%),10 (0.08),←,
1,"Silvagni, Stephen",29y 22d,200 (135-1-64 67.75%),123 (0.62),←,
32,"Whitehead, Adrian",20y 302d,43 (37-0-6 86.05%),5 (0.12),←,
2,"Williams, Greg",32y 266d,230 (141-1-88 61.52%),204 (0.89),89 (65-1-23 73.60%),76 (0.85)
Totals,Totals,25y 251d,2121 (1426-14-681 67.23%),1838 (0.87),,
C,"Parkin, David",53y 284d,411 (251-2-158 61.31%),,248 (164-2-82 66.53%),
