West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",8,7,4,12,1,,,2.0,,5.0,,1.0,1.0,,,4.0,7.0,2.0,2.0,1.0,,1.0,89.0
37,"Barrass, Tom",11,8,1,12,,,,,2.0,,,,,,,3.0,9.0,2.0,,11.0,,,89.0
39,"Cameron, Jarrod",10,5,3,13,4,,,7.0,,2.0,2.0,3.0,1.0,1.0,,2.0,13.0,,2.0,1.0,,,84.0
28,"Cole, Tom",12,10,3,15,,,,5.0,4.0,,,2.0,,1.0,,1.0,14.0,,,3.0,,,77.0
15,"Cripps, Jamie",1,,,1,,,,2.0,,,,,,,,,1.0,,,,,,16.0
27,"Darling, Jack",8,5,3,11,3,1.0,,3.0,,1.0,,5.0,2.0,3.0,,7.0,4.0,3.0,5.0,4.0,,1.0,100.0
3,"Gaff, Andrew",16,6,16,32,,,,2.0,2.0,1.0,7.0,5.0,1.0,1.0,,9.0,23.0,,,,1.0,1.0,90.0
16,"Hickey, Tom",4,3,7,11,1,,14.0,2.0,,1.0,4.0,4.0,1.0,2.0,,5.0,7.0,,1.0,3.0,,,67.0
25,"Hurn, Shannon",14,3,3,17,,,,4.0,6.0,1.0,,3.0,4.0,,,10.0,6.0,1.0,,4.0,1.0,,90.0
23,"Jetta, Lewis",11,2,6,17,,,,3.0,5.0,1.0,,1.0,1.0,,,7.0,7.0,,,1.0,1.0,,83.0
17,"Kennedy, Josh",3,1,2,5,,,,2.0,,2.0,,5.0,,3.0,,1.0,4.0,,,,,,90.0
7,"Masten, Chris",9,4,12,21,,,,1.0,3.0,1.0,,1.0,,,,7.0,14.0,,,1.0,,,91.0
20,"McGovern, Jeremy",9,7,7,16,,,,2.0,3.0,1.0,,,,,,8.0,9.0,1.0,,8.0,,,83.0
9,"Naitanui, Nic",8,1,6,14,,,28.0,4.0,1.0,4.0,11.0,1.0,2.0,1.0,,9.0,3.0,,,5.0,,1.0,57.0
30,"Nelson, Jackson",11,5,3,14,,,,,2.0,,1.0,3.0,,2.0,,4.0,11.0,,,2.0,1.0,,85.0
8,"Redden, Jack",14,8,13,27,,,,6.0,5.0,2.0,1.0,4.0,,2.0,,7.0,20.0,,,2.0,,,88.0
44,"Rioli, Willie",8,2,5,13,,1.0,,2.0,,,3.0,1.0,,,,9.0,5.0,,1.0,2.0,,1.0,91.0
1,"Ryan, Liam",7,1,4,11,1,,,,,2.0,,1.0,,,,4.0,7.0,1.0,1.0,1.0,,1.0,83.0
4,"Sheed, Dom",13,6,14,27,,1.0,,4.0,1.0,5.0,2.0,6.0,1.0,,,9.0,18.0,,1.0,1.0,1.0,1.0,88.0
5,"Sheppard, Brad",15,7,4,19,,,,3.0,,1.0,,2.0,,1.0,,1.0,18.0,,,6.0,1.0,,94.0
13,"Shuey, Luke",16,2,6,22,,,,4.0,4.0,4.0,5.0,5.0,2.0,2.0,,9.0,14.0,,,2.0,1.0,,85.0
6,"Yeo, Elliot",14,4,12,26,2,,,8.0,1.0,9.0,6.0,3.0,1.0,1.0,,10.0,16.0,,,1.0,,2.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,97,134,356,12,5.0,42.0,66.0,39.0,43.0,42.0,56.0,17.0,20.0,,126.0,230.0,10.0,13.0,59.0,7.0,9.0,
Opposition,Opposition,211,80,190,401,11,12.0,36.0,63.0,31.0,52.0,41.0,42.0,20.0,17.0,6.0,158.0,242.0,10.0,8.0,55.0,12.0,9.0,
