North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 244d,48 (24-0-24 50.00%),72 (1.50),10 (6-0-4 60.00%),17 (1.70)
14,"Anderson, Brady",22y 353d,10 (6-0-4 60.00%),,←,
11,"Archer, Glenn",25y 68d,127 (79-0-48 62.20%),86 (0.68),←,
26,"Bell, Peter",22y 91d,60 (37-0-23 61.67%),58 (0.97),58 (37-0-21 63.79%),56 (0.97)
12,"Blakey, John",31y 311d,259 (129-0-130 49.81%),81 (0.31),124 (77-0-47 62.10%),43 (0.35)
18,"Carey, Wayne",27y 4d,172 (102-0-70 59.30%),432 (2.51),←,
9,"Chandler, Brett",22y 324d,57 (18-0-39 31.58%),7 (0.12),29 (17-0-12 58.62%),5 (0.17)
6,"Grant, Shannon",21y 42d,68 (38-1-29 56.62%),54 (0.79),10 (6-0-4 60.00%),16 (1.60)
23,"Groom, Chris",24y 276d,24 (12-0-12 50.00%),27 (1.13),5 (2-0-3 40.00%),1 (0.20)
29,"Harvey, Brent",20y 17d,26 (16-0-10 61.54%),23 (0.88),←,
21,"Hewitt, Evan",19y 328d,11 (6-0-5 54.55%),8 (0.73),←,
34,"King, David",26y 85d,96 (60-0-36 62.50%),27 (0.28),←,
35,"Longmire, John",27y 151d,185 (95-1-89 51.62%),509 (2.75),←,
5,"McCartney, Jason",24y 78d,85 (40-0-45 47.06%),48 (0.56),10 (6-0-4 60.00%),
31,"McKernan, Corey",24y 163d,101 (67-0-34 66.34%),105 (1.04),←,
28,"Pickett, Byron",20y 293d,11 (6-0-5 54.55%),,←,
3,"Rock, Anthony",27y 244d,167 (99-0-68 59.28%),132 (0.79),←,
24,"Sholl, Craig",30y 152d,186 (107-0-79 57.53%),110 (0.59),←,
37,"Simpson, Adam",22y 104d,53 (36-0-17 67.92%),24 (0.45),←,
10,"Stevens, Anthony",26y 333d,166 (98-0-68 59.04%),80 (0.48),←,
38,"Stevens, Danny",21y 202d,11 (6-0-5 54.55%),7 (0.64),←,
30,"Welsh, Scott",19y 175d,11 (6-0-5 54.55%),5 (0.45),←,
Totals,Totals,24y 84d,1934 (1087-2-845 56.20%),1895 (0.98),,
C,"Pagan, Denis",50y 249d,130 (82-0-48 63.08%),,←,
