St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",28y 354d,161 (79-2-80 49.69%),34 (0.21),←,
14,"Ball, Luke",24y 351d,129 (79-0-50 61.24%),56 (0.43),←,
27,"Blake, Jason",28y 57d,143 (74-2-67 52.45%),33 (0.23),←,
26,"Dal Santo, Nick",25y 78d,151 (85-2-64 56.95%),78 (0.52),←,
43,"Dawson, Zac",23y 78d,21 (11-0-10 52.38%),1 (0.05),7 (7-0-0 100.00%),1 (0.14)
25,"Fisher, Sam",26y 305d,103 (64-1-38 62.62%),9 (0.09),←,
15,"Gardiner, Michael",29y 310d,145 (77-2-66 53.79%),95 (0.66),16 (11-0-5 68.75%),8 (0.50)
42,"Geary, Jarryn",20y 322d,17 (12-0-5 70.59%),4 (0.24),←,
19,"Gilbert, Sam",22y 265d,46 (29-1-16 64.13%),11 (0.24),←,
18,"Goddard, Brendon",23y 356d,120 (74-0-46 61.67%),49 (0.41),←,
1,"Gram, Jason",25y 14d,84 (50-1-33 60.12%),43 (0.51),82 (49-1-32 60.37%),43 (0.52)
33,"Gwilt, James",22y 273d,33 (21-0-12 63.64%),9 (0.27),←,
7,"Hayes, Lenny",29y 117d,198 (92-3-103 47.22%),69 (0.35),←,
38,"Jones, Clinton",25y 98d,33 (23-1-9 71.21%),12 (0.36),←,
23,"Koschitzke, Justin",26y 233d,125 (66-1-58 53.20%),135 (1.08),←,
5,"McEvoy, Ben",19y 304d,2 (2-0-0 100.00%),,←,
32,"McQualter, Andrew",22y 336d,42 (25-0-17 59.52%),14 (0.33),←,
44,"Milne, Stephen",29y 64d,172 (87-2-83 51.16%),347 (2.02),←,
11,"Montagna, Leigh",25y 190d,105 (64-1-40 61.43%),64 (0.61),←,
22,"Ray, Farren",23y 49d,82 (42-1-39 51.83%),33 (0.40),7 (7-0-0 100.00%),1 (0.14)
12,"Riewoldt, Nick",26y 206d,165 (87-2-76 53.33%),341 (2.07),←,
13,"Schneider, Adam",24y 364d,124 (77-1-46 62.50%),140 (1.13),26 (17-0-9 65.38%),41 (1.58)
Totals,Totals,25y 99d,2201 (1220-23-958 55.43%),1577 (0.72),,
C,"Lyon, Ross",42y 184d,54 (32-1-21 60.19%),,←,
