Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",28y 137d,105 (74-0-31 70.48%),44 (0.42),94 (71-0-23 75.53%),40 (0.43)
22,"Barnes, John",32y 29d,191 (116-2-73 61.26%),88 (0.46),47 (39-1-7 84.04%),23 (0.49)
33,"Caracella, Blake",24y 107d,90 (65-0-25 72.22%),114 (1.27),←,
31,"Fletcher, Dustin",26y 54d,162 (113-3-46 70.68%),56 (0.35),←,
11,"Hardwick, Damien",28y 316d,142 (94-1-47 66.55%),13 (0.09),←,
26,"Heffernan, Chris",22y 152d,62 (47-0-15 75.81%),22 (0.35),←,
3,"Henneman, Aaron",20y 199d,21 (19-0-2 90.48%),,←,
34,"Hille, David",20y 28d,5 (4-0-1 80.00%),1 (0.20),←,
5,"Hird, James",28y 146d,143 (95-4-44 67.83%),240 (1.68),←,
14,"Johnson, Jason",23y 156d,53 (45-0-8 84.91%),25 (0.47),←,
1,"Johnson, Mark",23y 38d,52 (47-0-5 90.38%),10 (0.19),←,
18,"Lloyd, Matthew",23y 75d,118 (80-1-37 68.22%),409 (3.47),←,
25,"Lucas, Scott",23y 182d,105 (70-0-35 66.67%),161 (1.53),←,
28,"McGrath, Cory",22y 146d,5 (4-0-1 80.00%),4 (0.80),←,
10,"McVeigh, Mark",20y 155d,23 (19-0-4 82.61%),15 (0.65),←,
2,"Mercuri, Mark",27y 129d,159 (108-3-48 68.87%),220 (1.38),←,
24,"Misiti, Joe",26y 233d,169 (109-4-56 65.68%),73 (0.43),←,
29,"Moorcroft, Gary",25y 75d,73 (54-0-19 73.97%),77 (1.05),←,
9,"Ramanauskas, Adam",20y 223d,39 (35-0-4 89.74%),19 (0.49),←,
43,"Rioli, Dean",23y 41d,32 (27-0-5 84.38%),49 (1.53),←,
7,"Solomon, Dean",21y 172d,64 (50-0-14 78.13%),20 (0.31),←,
6,"Wellman, Sean",26y 283d,148 (91-2-55 62.16%),26 (0.18),114 (78-1-35 68.86%),17 (0.15)
Totals,Totals,24y 173d,1961 (1366-20-575 69.66%),1686 (0.86),,
C,"Sheedy, Kevin",53y 188d,485 (317-5-163 65.88%),,←,
