Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Amiss, Jye",6,4,2,8,2,,,,,,,2.0,1.0,,,3.0,6.0,,4.0,,,1.0,90.0
41 ↓,"Banfield, Bailey",2,1,3,5,,,,7.0,,1.0,,,,,,1.0,5.0,,,3.0,,,59.0
15,"Bolton, Shai",7,2,12,19,2,1.0,,3.0,1.0,2.0,4.0,2.0,1.0,1.0,,6.0,14.0,,2.0,3.0,,,87.0
8,"Brayshaw, Andrew",16,4,13,29,,,,14.0,2.0,3.0,6.0,5.0,2.0,2.0,3.0,10.0,15.0,1.0,,,,1.0,82.0
5,"Chapman, Heath",8,4,4,12,,,,5.0,2.0,1.0,1.0,1.0,1.0,,,4.0,7.0,,,2.0,,,82.0
6,"Clark, Jordan",21,7,10,31,,,,3.0,9.0,6.0,2.0,3.0,,1.0,2.0,5.0,20.0,1.0,,1.0,,,91.0
36,"Cox, Brennan",8,3,,8,,,,2.0,5.0,1.0,,1.0,3.0,,,2.0,7.0,,,12.0,,,87.0
4,"Darcy, Sean",3,1,9,12,1,1.0,26.0,2.0,,,1.0,2.0,,1.0,,10.0,2.0,,1.0,7.0,,1.0,60.0
43 ↑,"Dudley, Isaiah",1,,1,2,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,21.0
32,"Frederick, Michael",10,3,3,13,2,,,3.0,,5.0,2.0,4.0,2.0,1.0,,6.0,7.0,,,1.0,1.0,1.0,81.0
9,"Jackson, Luke",5,1,8,13,,,30.0,6.0,,3.0,1.0,1.0,2.0,1.0,,7.0,6.0,1.0,,2.0,,1.0,84.0
44,"Johnson, Matthew",12,2,9,21,,,,9.0,4.0,2.0,7.0,4.0,3.0,2.0,,11.0,9.0,,,2.0,1.0,1.0,76.0
21,"McDonald, Oscar",6,5,1,7,,,,2.0,3.0,,,2.0,,,,3.0,4.0,2.0,,5.0,,,90.0
30,"ODriscoll, Nathan",10,5,8,18,,,,4.0,5.0,3.0,1.0,2.0,,,,4.0,14.0,,,,,,74.0
2,"OMeara, Jaeger",4,,5,9,,,,8.0,,1.0,2.0,2.0,1.0,1.0,,8.0,1.0,,,1.0,,1.0,77.0
16,"Reid, Murphy",8,1,5,13,,,,5.0,1.0,4.0,2.0,3.0,2.0,,,5.0,7.0,,,2.0,,1.0,82.0
13,"Ryan, Luke",15,5,7,22,,,,5.0,7.0,,,6.0,1.0,2.0,,7.0,11.0,,,6.0,,,95.0
3,"Serong, Caleb",16,3,13,29,,,,5.0,1.0,8.0,9.0,6.0,,,,17.0,10.0,,,1.0,,1.0,86.0
39,"Switkowski, Sam",6,2,10,16,3,,,3.0,,4.0,1.0,1.0,1.0,,,6.0,10.0,,1.0,,,,68.0
35,"Treacy, Josh",10,5,3,13,1,,,3.0,,3.0,,4.0,3.0,1.0,,8.0,5.0,2.0,1.0,3.0,,,92.0
20,"Voss, Patrick",7,3,2,9,1,1.0,,4.0,,1.0,,5.0,,3.0,,5.0,4.0,1.0,1.0,2.0,,1.0,85.0
34,"Wagner, Corey",12,4,6,18,,,,7.0,,2.0,1.0,3.0,,1.0,,5.0,12.0,,,,,1.0,81.0
23,"Worner, Karl",7,2,5,12,,,,2.0,2.0,1.0,,3.0,,1.0,,1.0,11.0,,,4.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,67,139,339,12,5.0,56.0,103.0,42.0,51.0,40.0,63.0,23.0,18.0,5.0,135.0,188.0,8.0,10.0,57.0,2.0,11.0,
Opposition,Opposition,208,64,157,365,9,10.0,51.0,78.0,39.0,51.0,39.0,72.0,18.0,23.0,1.0,156.0,202.0,9.0,8.0,46.0,3.0,6.0,
