Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",21y 148d,12 (5-0-7 41.67%),1 (0.08),←,
27,"Ball, Jason",31y 149d,153 (92-0-61 60.13%),154 (1.01),50 (29-0-21 58.00%),40 (0.80)
21,"Barry, Leo",26y 335d,126 (70-0-56 55.56%),50 (0.40),←,
42,"Bevan, Paul",19y 204d,4 (3-0-1 75.00%),3 (0.75),←,
6,"Bolton, Craig",23y 323d,57 (35-0-22 61.40%),10 (0.18),28 (18-0-10 64.29%),
24,"Bolton, Jude",24y 34d,95 (48-1-46 51.05%),57 (0.60),←,
28,"Crouch, Jared",26y 44d,136 (70-1-65 51.84%),29 (0.21),←,
15,"Doyle, Stephen",22y 280d,22 (13-1-8 61.36%),13 (0.59),←,
12,"Fosdike, Nic",24y 52d,96 (49-1-46 51.56%),44 (0.46),←,
37,"Goodes, Adam",24y 101d,115 (58-1-56 50.87%),138 (1.20),←,
1,"Hall, Barry",27y 70d,133 (58-2-73 44.36%),275 (2.07),45 (24-1-20 54.44%),131 (2.91)
18,"James, Heath",24y 42d,11 (7-0-4 63.64%),,←,
17,"Kennelly, Tadhg",22y 292d,55 (32-0-23 58.18%),20 (0.36),←,
31,"Kirk, Brett",27y 176d,77 (40-1-36 52.60%),38 (0.49),←,
4,"Mathews, Ben",25y 141d,114 (59-1-54 52.19%),19 (0.17),←,
11,"Maxfield, Stuart",32y 9d,264 (132-3-129 50.57%),145 (0.55),175 (97-2-76 56.00%),80 (0.46)
3,"McVeigh, Jarrad",19y 11d,4 (3-0-1 75.00%),2 (0.50),←,
5,"OKeefe, Ryan",23y 85d,47 (26-0-21 55.32%),39 (0.83),←,
30,"Roberts-Thomson, Lewis",20y 223d,19 (12-0-7 63.16%),5 (0.26),←,
22,"Saddington, Jason",24y 178d,129 (66-1-62 51.55%),37 (0.29),←,
13,"Schneider, Adam",19y 342d,27 (18-0-9 66.67%),34 (1.26),←,
10,"Williams, Paul",31y 15d,258 (117-3-138 45.93%),292 (1.13),69 (36-1-32 52.90%),69 (1.00)
Totals,Totals,24y 231d,1954 (1013-16-925 51.84%),1405 (0.72),,
C,"Roos, Paul",40y 296d,38 (24-0-14 63.16%),,←,
