Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Collins, Matthew",3,4,4,7,,,,1.0,,1.0,1.0,,,,,,,,,,,,
33,"Farmer, Jeff",8,2,1,9,3,2.0,,,,2.0,,,,,,,,,,,,,
20,"Febey, Matthew",12,1,9,21,,1.0,,6.0,2.0,7.0,4.0,,,,,,,,,,,,
21,"Febey, Steven",9,2,7,16,,,,,3.0,1.0,2.0,2.0,1.0,,3.0,,,,,,,,
32,"Gaspar, Damien",,1,1,1,,,,,,,,,,,,,,,,,,,
27,"Ingerson, Anthony",5,4,3,8,,,1.0,1.0,2.0,,1.0,,1.0,2.0,,,,,,,,,
7,"Kowal, Darren",4,4,6,10,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,
36,"Leoncelli, Andrew",11,7,8,19,1,,,3.0,1.0,4.0,3.0,1.0,,,,,,,,,,,
3,"Lyon, Garry",10,2,1,11,5,2.0,,1.0,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,
35,"McDonald, Anthony",8,4,5,13,,1.0,,4.0,1.0,6.0,3.0,4.0,1.0,2.0,,,,,,,,,
23,"McDonald, James",6,2,4,10,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
9,"Neitz, David",10,4,6,16,,1.0,2.0,,,5.0,2.0,1.0,1.0,,,,,,,,,,
43,"Rigoni, Guy",6,4,10,16,,1.0,,2.0,4.0,2.0,3.0,1.0,1.0,,,,,,,,,,
5,"Schwarz, David",10,6,8,18,6,1.0,4.0,4.0,,2.0,2.0,3.0,1.0,1.0,,,,,,,,,
1,"Shanahan, Jamie",6,2,3,9,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,
39,"Smoker, Craig",5,3,1,6,,1.0,,,,1.0,,1.0,,,,,,,,,,,
11,"Stynes, Jim",4,3,2,6,,1.0,7.0,,,,1.0,,,2.0,,,,,,,,,
2,"Tingay, Stephen",13,6,5,18,1,4.0,,1.0,1.0,7.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,
12,"Viney, Todd",14,2,10,24,,,,2.0,4.0,2.0,7.0,1.0,,1.0,,,,,,,,,
34,"White, Jeff",4,1,5,9,,,14.0,,,3.0,2.0,,2.0,,,,,,,,,,
22,"Woewodin, Shane",15,7,6,21,,,,3.0,2.0,5.0,,1.0,,1.0,,,,,,,,,
13,"Yze, Adem",11,1,4,15,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,72,109,283,16,17.0,29.0,33.0,27.0,55.0,38.0,21.0,14.0,16.0,5.0,,,,,,,,
Opposition,Opposition,178,83,109,287,8,16.0,36.0,35.0,30.0,38.0,36.0,16.0,16.0,14.0,1.0,,,,,,,,
