Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",12,1,15,27,2,1.0,,2.0,1.0,5.0,8.0,5.0,2.0,1.0,,16.0,13.0,,,,6.0,1.0,95.0
11,"Bennell, Harley",15,6,12,27,2,1.0,1.0,2.0,1.0,2.0,5.0,5.0,3.0,,1.0,18.0,11.0,1.0,,5.0,4.0,1.0,85.0
44 ↓,"Bock, Nathan",7,5,3,10,2,1.0,,2.0,,3.0,,,,,,3.0,7.0,,3.0,,,,55.0
36,"Broughton, Greg",5,1,7,12,,,,,,2.0,,3.0,,2.0,,3.0,8.0,,,4.0,1.0,,80.0
30,"Brown, Campbell",11,5,6,17,2,1.0,,1.0,1.0,4.0,2.0,7.0,1.0,4.0,,6.0,11.0,1.0,1.0,,,2.0,90.0
12,"Day, Sam",4,2,5,9,,1.0,6.0,1.0,1.0,2.0,,1.0,,,,4.0,5.0,1.0,1.0,2.0,,1.0,87.0
23,"Dixon, Charlie",3,1,9,12,1,,15.0,2.0,,,3.0,,,,,9.0,2.0,1.0,,1.0,1.0,1.0,84.0
15,"Gorringe, Daniel",8,5,7,15,,,11.0,1.0,1.0,2.0,3.0,1.0,3.0,,,8.0,8.0,,,1.0,,,85.0
33,"Hall, Aaron",7,2,5,12,2,1.0,,2.0,,3.0,,2.0,,2.0,,4.0,10.0,,,2.0,1.0,1.0,85.0
5,"Harbrow, Jarrod",9,5,10,19,1,,,,3.0,4.0,2.0,1.0,1.0,1.0,,5.0,15.0,,,3.0,3.0,,78.0
17,"May, Steven",13,7,2,15,,,,2.0,5.0,1.0,,4.0,,2.0,,5.0,9.0,1.0,,7.0,,,93.0
18,"McKenzie, Trent",9,5,3,12,,,,5.0,4.0,,,,1.0,,,3.0,9.0,,,1.0,,,90.0
1,"OMeara, Jaeger",8,4,8,16,,,,10.0,,3.0,2.0,6.0,,2.0,,7.0,10.0,,,,,,86.0
10,"Prestia, Dion",15,3,13,28,,1.0,,2.0,,3.0,6.0,2.0,,,,13.0,16.0,,,,,,75.0
8,"Russell, Luke",10,3,8,18,,,,,1.0,1.0,,2.0,,2.0,,4.0,14.0,1.0,,,1.0,,87.0
6,"Sexton, Alex",8,3,3,11,3,1.0,,2.0,1.0,4.0,,2.0,,1.0,,2.0,10.0,1.0,,,7.0,1.0,84.0
26,"Shaw, Matt",3,3,10,13,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,6.0,8.0,,,1.0,2.0,1.0,76.0
25,"Stanley, Danny",10,3,5,15,1,1.0,,3.0,,2.0,4.0,2.0,1.0,1.0,,6.0,9.0,,1.0,3.0,,,85.0
39 ↑,"Sumner, Timmy",2,1,,2,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,34.0
24,"Swallow, David",11,3,10,21,1,,,3.0,1.0,6.0,4.0,2.0,1.0,1.0,,11.0,10.0,,,,1.0,2.0,80.0
48,"Tape, Seb",3,1,9,12,,,,3.0,,,1.0,3.0,,3.0,,9.0,3.0,1.0,,4.0,,,89.0
16,"Thompson, Rory",5,3,3,8,,,,4.0,1.0,1.0,,1.0,,,,3.0,4.0,2.0,,6.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,72,153,331,17,11.0,33.0,48.0,21.0,50.0,41.0,52.0,14.0,24.0,1.0,145.0,193.0,10.0,6.0,41.0,28.0,12.0,
Opposition,Opposition,223,108,122,345,20,10.0,60.0,62.0,29.0,49.0,38.0,41.0,26.0,14.0,5.0,135.0,207.0,10.0,16.0,33.0,18.0,16.0,
