Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",22y 293d,34 (20-1-13 60.29%),26 (0.76),←,
8,"Bewick, Darren",27y 7d,138 (83-1-54 60.51%),213 (1.54),←,
23,"Cransberg, Peter",27y 30d,56 (33-1-22 59.82%),49 (0.88),←,
36,"Cummings, Scott",20y 222d,9 (4-0-5 44.44%),32 (3.56),←,
7,"Daniher, Chris",28y 150d,66 (35-1-30 53.79%),17 (0.26),←,
30,"Delaney, Tony",18y 244d,14 (4-1-9 32.14%),9 (0.64),←,
38,"Denham, Sean",25y 121d,95 (53-1-41 56.32%),41 (0.43),51 (29-1-21 57.84%),20 (0.39)
22,"Doolan, Ben",21y 230d,38 (15-1-22 40.79%),4 (0.11),13 (8-0-5 61.54%),
31,"Fletcher, Dustin",19y 113d,29 (19-1-9 67.24%),2 (0.07),←,
28,"Flood, David",25y 187d,54 (32-0-22 59.26%),36 (0.67),←,
29,"Grenvold, David",28y 175d,87 (56-1-30 64.94%),14 (0.16),←,
5,"Hird, James",21y 205d,39 (22-1-16 57.69%),61 (1.56),←,
20,"Kilpatrick, Glenn",21y 364d,26 (14-0-12 53.85%),4 (0.15),←,
10,"ODonnell, Gary",29y 108d,156 (95-1-60 61.22%),53 (0.34),←,
15,"Prior, Michael",20y 356d,3 (1-0-2 33.33%),2 (0.67),←,
18,"Ridley, Todd",25y 198d,24 (14-0-10 58.33%),21 (0.88),←,
3,"Salmon, Paul",29y 220d,196 (116-1-79 59.44%),470 (2.40),←,
19,"Somerville, Peter",26y 51d,75 (45-0-30 60.00%),63 (0.84),←,
12,"Symons, Michael",22y 346d,40 (25-0-15 62.50%),52 (1.30),←,
4,"Wanganeen, Gavin",21y 71d,82 (45-1-36 55.49%),38 (0.46),←,
35,"Young, Barry",24y 63d,67 (26-0-41 38.81%),36 (0.54),14 (7-0-7 50.00%),13 (0.93)
Totals,Totals,24y 74d,1328 (757-13-558 57.00%),1243 (0.94),,
C,"Sheedy, Kevin",46y 247d,328 (211-2-115 64.63%),,←,
