Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Caddy, Nate",7,1,4,11,1,2.0,,,,3.0,,6.0,,1.0,,4.0,7.0,,,,,,86.0
6,"Caldwell, Jye",9,3,20,29,,,,11.0,2.0,3.0,6.0,4.0,,,,16.0,13.0,,,1.0,,,74.0
36,"Clarke, Angus",14,8,2,16,3,1.0,,3.0,,6.0,,2.0,,1.0,,3.0,14.0,2.0,3.0,1.0,,,84.0
22,"Durham, Sam",12,4,14,26,1,1.0,,5.0,1.0,2.0,6.0,3.0,,1.0,1.0,13.0,14.0,,,1.0,1.0,2.0,78.0
28,"Duursma, Xavier",17,9,10,27,,2.0,,2.0,4.0,4.0,,5.0,1.0,1.0,,4.0,22.0,,1.0,2.0,1.0,,91.0
17,"Goldstein, Todd",2,,9,11,,,38.0,2.0,,,8.0,5.0,4.0,4.0,,10.0,2.0,,,6.0,,1.0,79.0
11,"Gresham, Jade",3,,7,10,,,,2.0,,2.0,,,,,,3.0,6.0,,,,,1.0,80.0
35,"Guelfi, Matt",2,,7,9,1,,,5.0,,1.0,,2.0,2.0,1.0,,5.0,5.0,,,2.0,,1.0,75.0
8 ↑,"Hobbs, Ben",5,2,4,9,,1.0,,3.0,1.0,,,1.0,2.0,,,3.0,5.0,,,,,,45.0
10,"Kako, Isaac",5,3,10,15,,,,1.0,,2.0,1.0,1.0,,,,5.0,9.0,,,1.0,,,76.0
4 ↓,"Langford, Kyle",3,2,,3,,,,,,3.0,,1.0,,,,1.0,2.0,1.0,,,,1.0,37.0
15,"Laverde, Jayden",10,6,7,17,,,,1.0,3.0,,2.0,4.0,,1.0,,3.0,11.0,,,2.0,,,91.0
37,"Martin, Nic",26,9,9,35,2,,,8.0,1.0,8.0,6.0,4.0,2.0,1.0,3.0,12.0,20.0,,,3.0,4.0,,86.0
1,"McGrath, Andrew",14,5,17,31,,,,2.0,5.0,2.0,1.0,4.0,,,,8.0,21.0,,,2.0,5.0,,81.0
32,"McKay, Ben",4,4,4,8,,,,1.0,,,,1.0,,1.0,,4.0,4.0,2.0,,3.0,,,98.0
7,"Merrett, Zach",22,8,15,37,,1.0,,7.0,2.0,6.0,3.0,1.0,,,2.0,9.0,30.0,,,7.0,3.0,,91.0
16,"Perkins, Archie",13,2,11,24,1,,,4.0,1.0,1.0,6.0,5.0,,,,9.0,12.0,,,,,,81.0
25,"Prior, Jaxon",20,8,3,23,,,,2.0,7.0,3.0,,4.0,,2.0,,4.0,17.0,,,,,,88.0
27,"Redman, Mason",10,6,5,15,,,,,2.0,1.0,,2.0,,1.0,,1.0,13.0,,,2.0,,,76.0
31,"Reid, Zach",9,5,6,15,,,,3.0,3.0,,,1.0,1.0,,,7.0,6.0,,,4.0,,,58.0
21,"Roberts, Archie",20,6,14,34,,1.0,,,5.0,6.0,1.0,4.0,1.0,,,5.0,27.0,,,1.0,1.0,,81.0
12,"Setterfield, Will",8,6,11,19,,,,8.0,2.0,,3.0,,2.0,,,6.0,13.0,,,1.0,,,73.0
20,"Wright, Peter",14,5,4,18,2,3.0,18.0,4.0,,2.0,2.0,3.0,,1.0,,6.0,10.0,2.0,4.0,5.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,249,102,193,442,11,15.0,56.0,74.0,39.0,55.0,45.0,63.0,15.0,16.0,6.0,141.0,283.0,7.0,8.0,44.0,15.0,7.0,
Opposition,Opposition,201,94,141,342,8,10.0,30.0,54.0,44.0,48.0,23.0,57.0,16.0,15.0,,124.0,209.0,7.0,6.0,55.0,2.0,6.0,
