Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 304d,163 (93-2-68 57.67%),97 (0.60),118 (85-2-31 72.88%),73 (0.62)
31,"Andrews, Harris",28y 241d,233 (120-2-111 51.93%),11 (0.05),←,
10,"Ashcroft, Levi",18y 234d,21 (14-1-6 69.05%),11 (0.52),←,
8,"Ashcroft, Will",21y 95d,52 (38-1-13 74.04%),21 (0.40),←,
33,"Bailey, Zac",25y 320d,160 (107-1-52 67.19%),174 (1.09),←,
7,"Berry, Jarrod",27y 185d,180 (107-2-71 60.00%),71 (0.39),←,
23,"Cameron, Charlie",31y 35d,248 (160-3-85 65.12%),425 (1.71),175 (113-2-60 65.14%),338 (1.93)
12,"Doedee, Tom",28y 161d,83 (30-0-53 36.14%),3 (0.04),1 (0-0-1 0.00%),
5,"Dunkley, Josh",28y 212d,188 (115-2-71 61.70%),78 (0.41),72 (50-2-20 70.83%),13 (0.18)
3,"Fletcher, Jaspa",21y 166d,62 (43-2-17 70.97%),18 (0.29),←,
32,"Fort, Darcy",32y 3d,51 (34-1-16 67.65%),20 (0.39),43 (29-1-13 68.60%),14 (0.33)
27,"Gardiner, Darcy",29y 321d,177 (84-1-92 47.74%),14 (0.08),←,
30,"Hipwood, Eric",27y 330d,198 (113-2-83 57.58%),287 (1.45),←,
20,"Marshall, Sam",19y 202d,5 (2-0-3 40.00%),1 (0.20),←,
6,"McCluggage, Hugh",27y 159d,203 (120-2-81 59.61%),126 (0.62),←,
28,"McLachlan, Will",20y 118d,6 (5-0-1 83.33%),3 (0.50),←,
13,"Morris, Logan",20y 91d,39 (28-2-9 74.36%),67 (1.72),←,
16,"Rayner, Cam",25y 292d,161 (101-2-58 63.35%),160 (0.99),←,
38,"Reville, Bruce",24y 168d,20 (17-1-2 87.50%),6 (0.30),←,
2,"Robertson, Deven",24y 40d,47 (29-0-18 61.70%),10 (0.21),←,
25,"Smith, Henry",22y 319d,6 (4-0-2 66.67%),4 (0.67),←,
44,"Wilmot, Darcy",21y 221d,77 (53-2-22 70.13%),12 (0.16),←,
15,"Zorko, Dayne",36y 181d,298 (148-2-148 50.00%),236 (0.79),←,
Totals,Totals,25y 271d,2678 (1565-31-1082 58.44%),1855 (0.69),,
C,"Fagan, Chris",64y 47d,210 (124-2-84 59.52%),,←,
