Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
9,"Cotchin, Trent",21y 136d,62 (25-1-36 41.13%),33 (0.53),←,
43,"Dea, Matt",19y 312d,6 (2-0-4 33.33%),,←,
3,"Deledio, Brett",24y 125d,148 (53-4-91 37.16%),99 (0.67),←,
10,"Edwards, Shane",22y 300d,87 (25-4-58 31.03%),39 (0.45),←,
15,"Farmer, Mitch",22y 229d,29 (10-0-19 34.48%),8 (0.28),26 (10-0-16 38.46%),8 (0.31)
41,"Foley, Nathan",25y 347d,108 (35-3-70 33.80%),33 (0.31),←,
25,"Graham, Angus",24y 127d,45 (14-2-29 33.33%),16 (0.36),←,
6,"Grigg, Shaun",23y 124d,62 (25-1-36 41.13%),16 (0.26),19 (7-1-11 39.47%),6 (0.32)
14,"Houli, Bachar",23y 101d,46 (17-2-27 39.13%),14 (0.30),20 (7-1-12 37.50%),5 (0.25)
23,"Jackson, Daniel",25y 118d,102 (31-3-68 31.86%),28 (0.27),←,
28,"King, Jake",27y 148d,74 (21-4-49 31.08%),45 (0.61),←,
4,"Martin, Dustin",20y 56d,41 (13-1-27 32.93%),40 (0.98),←,
13,"Miller, Brad",28y 46d,145 (50-2-93 35.17%),103 (0.71),12 (6-0-6 50.00%),14 (1.17)
20,"Morton, Mitch",24y 205d,69 (23-3-43 35.51%),104 (1.51),57 (17-3-37 32.46%),93 (1.63)
26,"Nahas, Robin",23y 284d,53 (14-2-37 28.30%),55 (1.04),←,
37,"Post, Jayden",21y 259d,20 (6-1-13 32.50%),5 (0.25),←,
18,"Rance, Alex",21y 316d,42 (9-1-32 22.62%),7 (0.17),←,
8,"Riewoldt, Jack",22y 294d,88 (29-3-56 34.66%),193 (2.19),←,
2,"Thursfield, Will",25y 124d,75 (23-3-49 32.67%),,←,
21,"Tuck, Shane",29y 240d,138 (49-3-86 36.59%),58 (0.42),←,
29,"Vickery, Ty",21y 82d,43 (14-2-27 34.88%),39 (0.91),←,
46,"Webberley, Jeromey",23y 40d,13 (5-0-8 38.46%),3 (0.23),←,
Totals,Totals,23y 282d,1496 (493-45-958 32.95%),938 (0.63),,
C,"Hardwick, Damien",39y 3d,42 (13-1-28 32.14%),,←,
