Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",20,4,8,28,1,,,4.0,,,,,4.0,2.0,,,,,,,,,
29,"Baxter, Darren",9,1,3,12,,,,3.0,,,,,2.0,1.0,,,,,,,,,
42,"Bunn, Mark",1,4,7,8,,,,2.0,,,,,1.0,,,,,,,,,,
5,"Collins, Andrew",10,3,4,14,,,,5.0,,,,,1.0,3.0,,,,,,,,,
3,"Condon, Anthony",14,3,2,16,,,,1.0,,,,,1.0,2.0,,,,,,,,,
26,"Cooper, Paul",12,2,3,15,,,,2.0,,,,,1.0,4.0,,,,,,,,,
9,"Crawford, Shane",7,2,2,9,,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,
40,"Crow, Scott",4,2,2,6,1,,,1.0,,,,,,,,,,,,,,,
13,"Dear, Paul",7,3,6,13,1,,3.0,,,,,,,2.0,,,,,,,,,
19,"Dunstall, Jason",6,3,6,12,5,,,,,,,,1.0,1.0,,,,,,,,,
16,"Gowers, Andrew",6,4,1,7,1,1.0,3.0,2.0,,,,,,3.0,,,,,,,,,
17,"Hudson, Paul",3,,4,7,,1.0,,,,,,,,1.0,,,,,,,,,
11,"Jarman, Darren",12,3,5,17,1,,,4.0,,,,,,1.0,,,,,,,,,
1,"Jencke, Ray",8,3,3,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
24,"Langford, Chris",8,2,1,9,,,,2.0,,,,,1.0,2.0,,,,,,,,,
12,"Lawrence, Stephen",3,2,5,8,,,5.0,,,,,,1.0,3.0,,,,,,,,,
31,"Madigan, Greg",10,,3,13,,,,2.0,,,,,7.0,2.0,,,,,,,,,
21,"Nugent, Glenn",3,2,4,7,,,,1.0,,,,,1.0,1.0,,,,,,,,,
44,"Platten, John",12,1,7,19,,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
18,"Pritchard, Darrin",9,4,7,16,,1.0,,2.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,48,83,247,10,8.0,11.0,37.0,,,,,27.0,33.0,,,,,,,,,
Opposition,Opposition,204,70,151,355,22,18.0,26.0,20.0,,,,,33.0,27.0,6.0,,,,,,,,
