Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",19y 121d,22 (4-0-18 18.18%),4 (0.18),←,
4,"Bastinac, Ryan",24y 293d,124 (67-0-57 54.03%),67 (0.54),3 (0-0-3 0.00%),1 (0.33)
17,"Beams, Claye",24y 222d,39 (11-0-28 28.21%),22 (0.56),←,
7,"Bell, Tom",24y 302d,54 (18-1-35 34.26%),39 (0.72),3 (0-0-3 0.00%),3 (1.00)
8,"Bewick, Rohan",26y 183d,81 (27-0-54 33.33%),57 (0.70),←,
3,"Christensen, Allen",24y 327d,90 (53-0-37 58.89%),78 (0.87),25 (4-0-21 16.00%),22 (0.88)
26,"Cutler, Tom",21y 50d,21 (5-0-16 23.81%),3 (0.14),←,
46,"Evans, Billy",19y 174d,6 (2-0-4 33.33%),1 (0.17),←,
27,"Gardiner, Darcy",20y 201d,28 (8-0-20 28.57%),3 (0.11),←,
6,"Green, Josh",23y 230d,72 (27-0-45 37.50%),100 (1.39),←,
11,"Hanley, Pearce",27y 147d,110 (35-0-75 31.82%),45 (0.41),←,
2,"Harwood, Ryan",24y 247d,62 (23-0-39 37.10%),6 (0.10),←,
35,"Lester, Ryan",23y 228d,64 (23-0-41 35.94%),21 (0.33),←,
12,"Martin, Stefan",29y 145d,97 (24-1-72 25.26%),34 (0.35),40 (10-0-30 25.00%),11 (0.28)
32,"Mayes, Sam",21y 326d,56 (19-0-37 33.93%),25 (0.45),←,
25,"McStay, Daniel",20y 291d,32 (8-0-24 25.00%),27 (0.84),←,
21,"Merrett, Daniel",31y 120d,183 (76-3-104 42.35%),69 (0.38),←,
5,"Robinson, Mitch",26y 308d,123 (55-1-67 45.12%),68 (0.55),23 (4-0-19 17.39%),10 (0.43)
23,"Schache, Josh",18y 233d,3 (0-0-3 0.00%),2 (0.67),←,
28,"Taylor, Lewis",21y 53d,47 (11-0-36 23.40%),35 (0.74),←,
14,"Walker, Josh",23y 150d,36 (19-1-16 54.17%),38 (1.06),3 (0-0-3 0.00%),3 (1.00)
15,"Zorko, Dayne",27y 61d,83 (29-0-54 34.94%),80 (0.96),←,
Totals,Totals,23y 333d,1433 (544-7-882 37.96%),824 (0.58),,
C,"Leppitsch, Justin",40y 192d,47 (11-0-36 23.40%),,←,
