Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",14,2,17,31,,,,2.0,11.0,,,5.0,,1.0,1.0,9.0,18.0,1.0,,4.0,7.0,,100.0
16,"Bowden, Patrick",10,9,8,18,,1.0,,,1.0,1.0,,2.0,,,,2.0,16.0,,,3.0,,,61.0
24,"Coughlan, Mark",11,4,10,21,,,,2.0,,3.0,3.0,5.0,1.0,2.0,,5.0,16.0,,,1.0,1.0,1.0,78.0
3,"Deledio, Brett",9,4,2,11,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,5.0,5.0,,1.0,,1.0,,88.0
41,"Foley, Nathan",4,,7,11,,,,1.0,1.0,3.0,4.0,1.0,,1.0,,5.0,6.0,,,1.0,,,64.0
20,"Hall, Ray",3,5,12,15,,,,1.0,4.0,,,2.0,,1.0,,5.0,11.0,,1.0,5.0,1.0,,100.0
33,"Hartigan, Brent",14,6,7,21,1,1.0,,3.0,2.0,2.0,2.0,1.0,,,,7.0,14.0,,1.0,3.0,6.0,,88.0
34,"Hughes, Cleve",4,,1,5,2,1.0,,,,,,,2.0,,,4.0,1.0,,,2.0,,,63.0
31,"Hyde, Chris",13,7,7,20,,1.0,,2.0,1.0,5.0,1.0,1.0,,,,3.0,15.0,,,,5.0,1.0,82.0
39,"Kellaway, Andrew",8,7,6,14,1,,1.0,3.0,3.0,1.0,,1.0,1.0,,,7.0,7.0,3.0,1.0,8.0,,,100.0
27,"Krakouer, Andrew",8,2,2,10,1,1.0,,3.0,,2.0,,4.0,1.0,1.0,,7.0,3.0,,,,,,82.0
1,"Newman, Chris",15,5,1,16,,,,3.0,8.0,3.0,1.0,,1.0,,,4.0,12.0,,,6.0,2.0,,100.0
29,"Oakley-Nicholls, Jarrad",7,3,,7,,1.0,,1.0,1.0,3.0,,4.0,,1.0,,,7.0,,1.0,1.0,2.0,,38.0
15,"Pettifer, Kayne",16,11,4,20,1,5.0,,,1.0,7.0,,,,,,4.0,16.0,1.0,4.0,2.0,1.0,,85.0
14,"Polo, Dean",11,6,17,28,3,,,1.0,3.0,2.0,2.0,,,,3.0,11.0,16.0,,1.0,3.0,1.0,1.0,96.0
4,"Raines, Andrew",14,5,10,24,,,,2.0,4.0,3.0,2.0,5.0,,1.0,,5.0,20.0,,,1.0,1.0,,100.0
12,"Richardson, Matthew",8,5,8,16,2,2.0,,1.0,,1.0,,3.0,,1.0,,11.0,5.0,3.0,3.0,3.0,,1.0,100.0
5,"Simmonds, Troy",12,8,8,20,,,9.0,3.0,2.0,6.0,2.0,4.0,1.0,,,7.0,12.0,,,3.0,,1.0,79.0
10,"Stafford, Greg",4,4,5,9,,,7.0,2.0,,2.0,,1.0,,1.0,,1.0,8.0,,,,,1.0,69.0
30,"Tambling, Richard",6,3,3,9,,1.0,,,,2.0,,,,,,1.0,8.0,,,3.0,,,48.0
32,"Tivendale, Greg",17,3,5,22,1,1.0,,2.0,3.0,7.0,1.0,3.0,,1.0,,6.0,16.0,1.0,,,6.0,1.0,89.0
21,"Tuck, Shane",12,8,12,24,1,1.0,1.0,4.0,1.0,4.0,5.0,2.0,,1.0,,9.0,15.0,1.0,,3.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,107,152,372,13,19.0,19.0,37.0,48.0,58.0,24.0,46.0,9.0,12.0,4.0,118.0,247.0,10.0,13.0,52.0,34.0,7.0,
Opposition,Opposition,219,106,124,343,13,17.0,20.0,50.0,47.0,57.0,24.0,48.0,12.0,9.0,2.0,112.0,222.0,10.0,19.0,51.0,23.0,8.0,
