Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",10,6,,10,2,1.0,,1.0,1.0,2.0,,,1.0,,,2.0,8.0,,2.0,,2.0,,77.0
15,"Anderson, Noah",10,5,17,27,,,,3.0,4.0,,4.0,2.0,2.0,,,12.0,14.0,,1.0,1.0,,,88.0
1,"Andrew, Mac",7,5,1,8,,,,,3.0,,,,1.0,,,3.0,5.0,1.0,,5.0,,,93.0
35,"Budarick, Connor",3,1,6,9,1,,,1.0,,3.0,,7.0,,2.0,,3.0,6.0,,,2.0,,1.0,73.0
33,"Clohesy, Sam",9,5,2,11,,1.0,,5.0,1.0,2.0,,1.0,,,,3.0,8.0,,1.0,1.0,,1.0,71.0
25,"Collins, Sam",5,6,4,9,,,,1.0,1.0,,,2.0,,1.0,,3.0,6.0,1.0,,7.0,,,93.0
8,"Fiorini, Brayden",11,6,6,17,,1.0,,10.0,2.0,3.0,1.0,2.0,,2.0,,5.0,11.0,,,3.0,,,83.0
3,"Flanders, Sam",10,5,18,28,,,,2.0,2.0,2.0,1.0,3.0,1.0,,3.0,9.0,19.0,,,,,1.0,84.0
19 ↓,"Humphrey, Bailey",10,5,2,12,2,2.0,,4.0,,4.0,2.0,5.0,1.0,4.0,,6.0,7.0,2.0,2.0,,,2.0,73.0
40,"Jeffrey, Joel",14,5,4,18,1,,,,2.0,2.0,,2.0,,2.0,,3.0,13.0,1.0,,,1.0,,77.0
34,"King, Ben",7,6,2,9,3,2.0,,,,,,1.0,1.0,,,6.0,3.0,3.0,6.0,2.0,,,83.0
22,"Long, Ben",8,5,2,10,2,1.0,,2.0,,2.0,,2.0,2.0,1.0,,4.0,7.0,,3.0,2.0,,2.0,83.0
11,"Miller, Touk",8,2,16,24,1,,,5.0,,5.0,6.0,1.0,1.0,,,13.0,11.0,1.0,,1.0,,1.0,82.0
2,"Noble, John",18,6,11,29,,,,4.0,7.0,3.0,3.0,4.0,,1.0,1.0,9.0,18.0,1.0,,4.0,,,81.0
27,"Powell, Wil",14,6,3,17,,,,2.0,4.0,3.0,,5.0,,2.0,,3.0,11.0,,,4.0,,,88.0
20,"Read, Ethan",7,6,,7,1,2.0,3.0,2.0,,,,1.0,,,,5.0,3.0,3.0,2.0,1.0,,,63.0
17,"Rioli, Daniel",12,6,5,17,,,,2.0,2.0,3.0,,,1.0,,,2.0,13.0,,1.0,1.0,,1.0,82.0
18,"Rowell, Matt",12,2,12,24,,,,11.0,,7.0,12.0,5.0,3.0,2.0,2.0,19.0,8.0,1.0,,2.0,,1.0,81.0
6 ↑,"Sexton, Alex",2,2,,2,,,,,,2.0,,,,,,,2.0,,,,,,12.0
32,"Uwland, Bodhi",10,8,3,13,,,,4.0,2.0,1.0,,3.0,2.0,2.0,,3.0,9.0,,,2.0,,,86.0
4,"Walter, Jed",5,4,3,8,2,1.0,,,,2.0,,2.0,,,,6.0,2.0,2.0,1.0,3.0,,,78.0
14,"Weller, Lachie",10,4,2,12,,,,2.0,1.0,2.0,1.0,3.0,,,,3.0,10.0,,,2.0,,1.0,77.0
28,"Witts, Jarrod",6,2,4,10,,,37.0,4.0,1.0,4.0,6.0,2.0,4.0,,,9.0,2.0,,,6.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,108,123,331,15,14.0,40.0,65.0,33.0,52.0,36.0,53.0,20.0,19.0,6.0,131.0,196.0,16.0,19.0,49.0,3.0,11.0,
Opposition,Opposition,195,82,156,351,12,13.0,37.0,62.0,36.0,45.0,31.0,54.0,19.0,20.0,,129.0,214.0,5.0,12.0,28.0,2.0,8.0,
