Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",11,5,4,15,1,,,,5.0,,1.0,,1.0,2.0,,5.0,10.0,1.0,,1.0,,,
24,"Burton, Brett",17,6,5,22,1,1.0,,1.0,,8.0,4.0,4.0,1.0,3.0,,10.0,13.0,1.0,,,,,
14,"Connell, Matthew",16,4,5,21,,,,,2.0,4.0,4.0,1.0,,1.0,,11.0,10.0,1.0,,1.0,4.0,,
17,"Downsborough, Ian",7,3,4,11,,,10.0,,1.0,2.0,1.0,,,2.0,,5.0,6.0,1.0,,,,,
9,"Edwards, Tyson",7,3,3,10,3,,,,,2.0,1.0,1.0,1.0,,,3.0,8.0,,2.0,1.0,,,
13,"Ellen, Shane",1,,1,2,,,,1.0,,,,,,,,1.0,1.0,,,,,,
36,"Goodwin, Simon",8,3,2,10,,,,1.0,3.0,1.0,,,2.0,,,3.0,8.0,,,,,,
34,"Hart, Ben",11,6,4,15,1,,,,3.0,3.0,,,1.0,,,5.0,9.0,,,,,,
1,"Herbert, Lucas",2,1,4,6,,,11.0,1.0,,1.0,2.0,,2.0,,,5.0,2.0,,,,,,
11,"James, Brett",13,7,21,34,,,,1.0,1.0,5.0,6.0,1.0,2.0,,3.0,14.0,19.0,1.0,,1.0,3.0,,
35,"Jameson, Rod",12,5,11,23,1,,,,2.0,4.0,4.0,,,,1.0,4.0,20.0,,,1.0,,,
3,"Jarman, Darren",9,8,2,11,6,3.0,,1.0,,,,1.0,,1.0,,6.0,5.0,4.0,8.0,,,,
5,"Koster, Kym",10,2,10,20,,1.0,,1.0,,5.0,5.0,,1.0,1.0,,9.0,11.0,,1.0,3.0,,,
27,"Liptak, Matthew",18,9,6,24,4,,,3.0,,5.0,4.0,1.0,,1.0,2.0,4.0,21.0,,2.0,3.0,1.0,,
16,"McGregor, Ken",11,6,7,18,1,,2.0,,,6.0,1.0,,1.0,1.0,,13.0,6.0,3.0,3.0,,1.0,,
23,"McLeod, Andrew",12,7,6,18,,,,2.0,,6.0,1.0,1.0,,,,9.0,10.0,,,,,,
21,"Ormond-Allen, Trent",2,,,2,,,,2.0,,,,,,2.0,,,1.0,,,,,,
15,"Pittman, David",4,3,1,5,,,8.0,,1.0,1.0,1.0,,1.0,,,1.0,4.0,,,,,,
32,"Ricciuto, Mark",15,5,9,24,,,,,6.0,3.0,1.0,2.0,1.0,,,7.0,17.0,,,,,,
19,"Stevens, Mark",11,7,7,18,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,4.0,15.0,,,,,,
29,"Thiessen, James",5,1,3,8,3,,,,1.0,2.0,1.0,,,,,5.0,3.0,,,,1.0,,
30,"Vardy, Peter",10,6,2,12,4,,,1.0,1.0,4.0,,,,1.0,,6.0,7.0,,1.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,97,117,329,25,9.0,31.0,16.0,27.0,65.0,37.0,13.0,15.0,16.0,6.0,130.0,206.0,12.0,17.0,12.0,11.0,,
Opposition,Opposition,191,103,105,296,14,12.0,20.0,20.0,36.0,46.0,35.0,19.0,16.0,15.0,,107.0,191.0,12.0,14.0,15.0,10.0,,
