Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
30,"Atley, Joe",18y 352d,3 (2-0-1 66.67%),,←,
25,"Austin, Logan",22y 14d,13 (6-0-7 46.15%),,←,
1,"Boak, Travis",28y 355d,215 (100-1-114 46.74%),139 (0.65),←,
5,"Broadbent, Matthew",26y 355d,160 (71-1-88 44.69%),52 (0.32),←,
33,"Byrne-Jones, Darcy",21y 305d,37 (19-0-18 51.35%),4 (0.11),←,
17,"Clurey, Tom",23y 121d,35 (20-0-15 57.14%),,←,
22,"Dixon, Charlie",26y 302d,100 (37-1-62 37.50%),158 (1.58),35 (18-0-17 51.43%),64 (1.83)
7,"Ebert, Brad",27y 111d,207 (93-1-113 45.17%),106 (0.51),131 (65-1-65 50.00%),73 (0.56)
9,"Gray, Robbie",29y 114d,172 (80-0-92 46.51%),251 (1.46),←,
46,"Gray, Sam",25y 171d,51 (30-0-21 58.82%),31 (0.61),←,
8,"Hartlett, Hamish",26y 342d,142 (65-1-76 46.13%),73 (0.51),←,
43,"Houston, Dan",20y 71d,13 (8-0-5 61.54%),,←,
24,"Impey, Jarman",22y 13d,71 (38-0-33 53.52%),32 (0.45),←,
42,"Jonas, Tom",26y 194d,99 (49-1-49 50.00%),1 (0.01),←,
21,"Polec, Jared",24y 283d,78 (43-0-35 55.13%),42 (0.54),62 (36-0-26 58.06%),33 (0.53)
2,"Powell-Pepper, Sam",19y 195d,17 (10-0-7 58.82%),15 (0.88),←,
4,"Ryder, Paddy",29y 130d,204 (99-4-101 49.51%),143 (0.70),34 (20-0-14 58.82%),26 (0.76)
12,"Trengove, Jackson",26y 262d,151 (65-1-85 43.38%),29 (0.19),←,
39,"Westhoff, Justin",30y 294d,220 (102-1-117 46.59%),264 (1.20),←,
19,"White, Matt",30y 98d,152 (74-4-74 50.00%),98 (0.64),47 (30-0-17 63.83%),44 (0.94)
16,"Wines, Ollie",22y 288d,101 (55-0-46 54.46%),48 (0.48),←,
20,"Wingard, Chad",23y 358d,122 (61-1-60 50.41%),205 (1.68),←,
Totals,Totals,25y 82d,2363 (1127-17-1219 47.69%),1691 (0.72),,
C,"Hinkley, Ken",50y 295d,109 (61-0-48 55.96%),,←,
