St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
17,"Allen, Tim",21y 210d,13 (9-0-4 69.23%),7 (0.54),←,
18,"Bowey, Brett",22y 344d,51 (20-0-31 39.22%),60 (1.18),←,
3,"Burke, Nathan",22y 93d,104 (43-1-60 41.83%),29 (0.28),←,
15,"Coghlan, Frank",29y 191d,101 (37-1-63 37.13%),57 (0.56),←,
46,"Cummings, Steven",22y 267d,12 (7-0-5 58.33%),,←,
8,"Devonport, Craig",22y 103d,43 (20-0-23 46.51%),43 (1.00),←,
16,"Fletcher, Adrian",22y 212d,31 (17-0-14 54.84%),14 (0.45),8 (5-0-3 62.50%),4 (0.50)
32,"Georgiou, John",16y 217d,2 (2-0-0 100.00%),,←,
6,"Grant, David",25y 276d,144 (50-0-94 34.72%),66 (0.46),←,
27,"Greig, Dean",23y 191d,12 (8-0-4 66.67%),1 (0.08),←,
35,"Harvey, Robert",20y 262d,65 (31-1-33 48.46%),47 (0.72),←,
52,"Kickett, Dale",24y 5d,23 (8-0-15 34.78%),20 (0.87),6 (4-0-2 66.67%),7 (1.17)
4,"Lockett, Tony",26y 61d,149 (52-0-97 34.90%),699 (4.69),←,
23,"Loewe, Stewart",23y 352d,126 (49-1-76 39.29%),159 (1.26),←,
12,"Morris, Russell",29y 343d,123 (90-2-31 73.98%),68 (0.55),30 (19-1-10 65.00%),16 (0.53)
1,"Newport, Stephen",26y 186d,129 (72-1-56 56.20%),64 (0.50),28 (18-1-9 66.07%),6 (0.21)
41,"Pekin, Tim",27y 108d,159 (77-1-81 48.74%),38 (0.24),52 (28-1-23 54.81%),23 (0.44)
31,"Shanahan, Jamie",24y 155d,6 (4-0-2 66.67%),,←,
9,"Vidovic, Lazar",27y 38d,16 (12-0-4 75.00%),,←,
7,"Winmar, Nicky",26y 227d,105 (44-0-61 41.90%),177 (1.69),←,
Totals,Totals,24y 119d,1414 (652-8-754 46.11%),1549 (1.10),,
C,"Sheldon, Ken",32y 130d,53 (28-1-24 53.77%),,←,
